region,variant,freq,year,populationgrowthrate
1517,constant_mortality,5yearly,2080,-0.382
1517,high_variant,5yearly,2080,0.678
1517,instant_replacement,5yearly,2080,0.107
1517,low_variant,5yearly,2080,-0.758
1517,medium_variant,5yearly,2080,0.011
1517,momentum,5yearly,2080,-0.008
1517,no_change,5yearly,2080,0.952
1517,zero_migration,5yearly,2080,0.04
1517,constant_fertility,5yearly,2085,1.515
1517,constant_mortality,5yearly,2085,-0.426
1517,high_variant,5yearly,2085,0.674
1517,instant_replacement,5yearly,2085,0.107
1517,low_variant,5yearly,2085,-0.827
1517,medium_variant,5yearly,2085,-0.013
1517,momentum,5yearly,2085,-0.011
1517,no_change,5yearly,2085,1.037
1517,zero_migration,5yearly,2085,0.014
1517,constant_fertility,5yearly,2090,1.634
1517,constant_mortality,5yearly,2090,-0.468
1517,high_variant,5yearly,2090,0.663
1517,instant_replacement,5yearly,2090,0.11
1517,low_variant,5yearly,2090,-0.886
1517,medium_variant,5yearly,2090,-0.035
1517,momentum,5yearly,2090,-0.017
1517,no_change,5yearly,2090,1.121
1517,zero_migration,5yearly,2090,-0.011
1517,constant_fertility,5yearly,2095,1.749
1517,constant_mortality,5yearly,2095,-0.502
1517,high_variant,5yearly,2095,0.647
1517,instant_replacement,5yearly,2095,0.113
1517,low_variant,5yearly,2095,-0.939
1517,medium_variant,5yearly,2095,-0.059
1517,momentum,5yearly,2095,-0.018
1517,no_change,5yearly,2095,1.205
1517,zero_migration,5yearly,2095,-0.036
1517,constant_fertility,5yearly,Regi,Middle-income countries
1517,constant_mortality,5yearly,Regi,Middle-income countries
1517,estimates,5yearly,Regi,Middle-income countries
1517,high_variant,5yearly,Regi,Middle-income countries
1517,instant_replacement,5yearly,Regi,Middle-income countries
1517,low_variant,5yearly,Regi,Middle-income countries
1517,medium_variant,5yearly,Regi,Middle-income countries
1517,momentum,5yearly,Regi,Middle-income countries
1517,no_change,5yearly,Regi,Middle-income countries
1517,zero_migration,5yearly,Regi,Middle-income countries
