agebroad,gender,percentagetotalpopulation,continent,variant,year
12_17,male,12.793,904,estimates,1950
12_18,male,14.728,904,estimates,1950
13_17,male,10.496,904,estimates,1950
13_18,male,12.432,904,estimates,1950
13_19,male,14.334,904,estimates,1950
15_17,male,6.104,904,estimates,1950
18_23,male,11.088,904,estimates,1950
15_24,male,18.879,904,estimates,1950
15_49,male,47.818,904,estimates,1950
15_59,male,53.937,904,estimates,1950
15_64,male,55.969,904,estimates,1950
20_64,male,46.028,904,estimates,1950
20_69,male,47.467,904,estimates,1950
25_49,male,28.939,904,estimates,1950
25_64,male,37.09,904,estimates,1950
25_69,male,38.53,904,estimates,1950
15plus,male,59.246,904,estimates,1950
16plus,male,57.151,904,estimates,1950
17plus,male,55.119,904,estimates,1950
18plus,male,53.142,904,estimates,1950
20plus,male,49.305,904,estimates,1950
21plus,male,47.436,904,estimates,1950
25plus,male,40.367,904,estimates,1950
50plus,male,11.428,904,estimates,1950
60plus,male,5.309,904,estimates,1950
65plus,male,3.277,904,estimates,1950
70plus,male,1.837,904,estimates,1950
75plus,male,0.898,904,estimates,1950
80plus,male,0.376,904,estimates,1950
85plus,male,0.158,904,estimates,1950
90plus,male,0.06,904,estimates,1950
total,male,100,904,estimates,1950
"Region, subregion, country or area *",female,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1951
0_1,female,6.972,904,estimates,1951
0_4,female,16.059,904,estimates,1951
0_14,female,39.998,904,estimates,1951
0_17,female,46.042,904,estimates,1951
0_19,female,49.84,904,estimates,1951
0_24,female,58.758,904,estimates,1951
3_4,female,5.901,904,estimates,1951
3_5,female,8.654,904,estimates,1951
3_6,female,11.298,904,estimates,1951
4_5,female,5.632,904,estimates,1951
4_6,female,8.275,904,estimates,1951
5_14,female,23.939,904,estimates,1951
5_10,female,15.131,904,estimates,1951
5_11,female,17.404,904,estimates,1951
6_9,female,10.049,904,estimates,1951
6_10,female,12.378,904,estimates,1951
6_11,female,14.651,904,estimates,1951
6_12,female,16.879,904,estimates,1951
7_10,female,9.734,904,estimates,1951
7_12,female,14.236,904,estimates,1951
11_16,female,12.89,904,estimates,1951
11_17,female,14.853,904,estimates,1951
11_18,female,16.77,904,estimates,1951
12_14,female,6.535,904,estimates,1951
12_16,female,10.617,904,estimates,1951
12_17,female,12.579,904,estimates,1951
12_18,female,14.496,904,estimates,1951
13_17,female,10.351,904,estimates,1951
13_18,female,12.268,904,estimates,1951
13_19,female,14.149,904,estimates,1951
15_17,female,6.044,904,estimates,1951
18_23,female,11.012,904,estimates,1951
15_24,female,18.76,904,estimates,1951
15_49,female,47.723,904,estimates,1951
15_59,female,53.995,904,estimates,1951
15_64,female,56.163,904,estimates,1951
20_64,female,46.321,904,estimates,1951
20_69,female,47.911,904,estimates,1951
25_49,female,28.963,904,estimates,1951
25_64,female,37.403,904,estimates,1951
25_69,female,38.993,904,estimates,1951
15plus,female,60.002,904,estimates,1951
16plus,female,57.934,904,estimates,1951
17plus,female,55.92,904,estimates,1951
18plus,female,53.958,904,estimates,1951
20plus,female,50.16,904,estimates,1951
21plus,female,48.31,904,estimates,1951
25plus,female,41.242,904,estimates,1951
50plus,female,12.279,904,estimates,1951
60plus,female,6.007,904,estimates,1951
65plus,female,3.839,904,estimates,1951
70plus,female,2.249,904,estimates,1951
75plus,female,1.164,904,estimates,1951
80plus,female,0.512,904,estimates,1951
85plus,female,0.218,904,estimates,1951
90plus,female,0.085,904,estimates,1951
total,female,100,904,estimates,1951
"Region, subregion, country or area *",male,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1951
0_1,male,7.192,904,estimates,1951
0_4,male,16.542,904,estimates,1951
0_14,male,41.019,904,estimates,1951
0_17,male,47.109,904,estimates,1951
0_19,male,50.896,904,estimates,1951
0_24,male,59.752,904,estimates,1951
3_4,male,6.067,904,estimates,1951
3_5,male,8.891,904,estimates,1951
3_6,male,11.599,904,estimates,1951
4_5,male,5.781,904,estimates,1951
4_6,male,8.489,904,estimates,1951
5_14,male,24.477,904,estimates,1951
5_10,male,15.488,904,estimates,1951
5_11,male,17.811,904,estimates,1951
6_9,male,10.284,904,estimates,1951
6_10,male,12.664,904,estimates,1951
6_11,male,14.987,904,estimates,1951
6_12,male,17.264,904,estimates,1951
7_10,male,9.955,904,estimates,1951
7_12,male,14.556,904,estimates,1951
11_16,male,13.112,904,estimates,1951
11_17,male,15.079,904,estimates,1951
11_18,male,16.993,904,estimates,1951
12_14,male,6.666,904,estimates,1951
12_16,male,10.789,904,estimates,1951
12_17,male,12.756,904,estimates,1951
12_18,male,14.67,904,estimates,1951
13_17,male,10.479,904,estimates,1951
13_18,male,12.393,904,estimates,1951
13_19,male,14.266,904,estimates,1951
15_17,male,6.09,904,estimates,1951
18_23,male,10.953,904,estimates,1951
15_24,male,18.733,904,estimates,1951
15_49,male,47.547,904,estimates,1951
15_59,male,53.674,904,estimates,1951
15_64,male,55.699,904,estimates,1951
20_64,male,45.821,904,estimates,1951
20_69,male,47.261,904,estimates,1951
25_49,male,28.814,904,estimates,1951
25_64,male,36.966,904,estimates,1951
25_69,male,38.405,904,estimates,1951
15plus,male,58.981,904,estimates,1951
16plus,male,56.888,904,estimates,1951
17plus,male,54.858,904,estimates,1951
18plus,male,52.891,904,estimates,1951
20plus,male,49.104,904,estimates,1951
21plus,male,47.263,904,estimates,1951
25plus,male,40.248,904,estimates,1951
50plus,male,11.434,904,estimates,1951
60plus,male,5.307,904,estimates,1951
65plus,male,3.282,904,estimates,1951
70plus,male,1.843,904,estimates,1951
75plus,male,0.904,904,estimates,1951
80plus,male,0.376,904,estimates,1951
85plus,male,0.15,904,estimates,1951
90plus,male,0.056,904,estimates,1951
total,male,100,904,estimates,1951
"Region, subregion, country or area *",female,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1952
0_1,female,7.129,904,estimates,1952
0_4,female,16.331,904,estimates,1952
0_14,female,40.259,904,estimates,1952
0_17,female,46.278,904,estimates,1952
0_19,female,50.037,904,estimates,1952
0_24,female,58.842,904,estimates,1952
3_4,female,5.972,904,estimates,1952
3_5,female,8.75,904,estimates,1952
3_6,female,11.412,904,estimates,1952
4_5,female,5.689,904,estimates,1952
4_6,female,8.351,904,estimates,1952
5_14,female,23.928,904,estimates,1952
5_10,female,15.183,904,estimates,1952
5_11,female,17.444,904,estimates,1952
6_9,female,10.083,904,estimates,1952
6_10,female,12.405,904,estimates,1952
6_11,female,14.666,904,estimates,1952
6_12,female,16.873,904,estimates,1952
7_10,female,9.744,904,estimates,1952
7_12,female,14.211,904,estimates,1952
11_16,female,12.811,904,estimates,1952
11_17,female,14.763,904,estimates,1952
11_18,female,16.665,904,estimates,1952
12_14,female,6.484,904,estimates,1952
12_16,female,10.55,904,estimates,1952
12_17,female,12.503,904,estimates,1952
12_18,female,14.404,904,estimates,1952
13_17,female,10.296,904,estimates,1952
13_18,female,12.197,904,estimates,1952
13_19,female,14.055,904,estimates,1952
15_17,female,6.019,904,estimates,1952
18_23,female,10.867,904,estimates,1952
15_24,female,18.583,904,estimates,1952
15_49,female,47.47,904,estimates,1952
15_59,female,53.746,904,estimates,1952
15_64,female,55.903,904,estimates,1952
20_64,female,46.125,904,estimates,1952
20_69,female,47.722,904,estimates,1952
25_49,female,28.886,904,estimates,1952
25_64,female,37.319,904,estimates,1952
25_69,female,38.916,904,estimates,1952
15plus,female,59.741,904,estimates,1952
16plus,female,57.679,904,estimates,1952
17plus,female,55.675,904,estimates,1952
18plus,female,53.722,904,estimates,1952
20plus,female,49.963,904,estimates,1952
21plus,female,48.141,904,estimates,1952
25plus,female,41.158,904,estimates,1952
50plus,female,12.271,904,estimates,1952
60plus,female,5.995,904,estimates,1952
65plus,female,3.838,904,estimates,1952
70plus,female,2.241,904,estimates,1952
75plus,female,1.16,904,estimates,1952
80plus,female,0.506,904,estimates,1952
85plus,female,0.202,904,estimates,1952
90plus,female,0.079,904,estimates,1952
total,female,100,904,estimates,1952
"Region, subregion, country or area *",male,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1952
0_1,male,7.32,904,estimates,1952
0_4,male,16.8,904,estimates,1952
0_14,male,41.28,904,estimates,1952
0_17,male,47.368,904,estimates,1952
0_19,male,51.125,904,estimates,1952
0_24,male,59.869,904,estimates,1952
3_4,male,6.146,904,estimates,1952
3_5,male,8.999,904,estimates,1952
3_6,male,11.729,904,estimates,1952
4_5,male,5.846,904,estimates,1952
4_6,male,8.576,904,estimates,1952
5_14,male,24.48,904,estimates,1952
5_10,male,15.552,904,estimates,1952
5_11,male,17.862,904,estimates,1952
6_9,male,10.326,904,estimates,1952
6_10,male,12.699,904,estimates,1952
6_11,male,15.009,904,estimates,1952
6_12,male,17.262,904,estimates,1952
7_10,male,9.97,904,estimates,1952
7_12,male,14.533,904,estimates,1952
11_16,male,13.051,904,estimates,1952
11_17,male,15.016,904,estimates,1952
11_18,male,16.921,904,estimates,1952
12_14,male,6.618,904,estimates,1952
12_16,male,10.742,904,estimates,1952
12_17,male,12.707,904,estimates,1952
12_18,male,14.611,904,estimates,1952
13_17,male,10.453,904,estimates,1952
13_18,male,12.358,904,estimates,1952
13_19,male,14.21,904,estimates,1952
15_17,male,6.089,904,estimates,1952
18_23,male,10.818,904,estimates,1952
15_24,male,18.589,904,estimates,1952
15_49,male,47.285,904,estimates,1952
15_59,male,53.421,904,estimates,1952
15_64,male,55.438,904,estimates,1952
20_64,male,45.593,904,estimates,1952
20_69,male,47.036,904,estimates,1952
25_49,male,28.696,904,estimates,1952
25_64,male,36.849,904,estimates,1952
25_69,male,38.291,904,estimates,1952
15plus,male,58.72,904,estimates,1952
16plus,male,56.625,904,estimates,1952
17plus,male,54.597,904,estimates,1952
18plus,male,52.632,904,estimates,1952
20plus,male,48.875,904,estimates,1952
21plus,male,47.063,904,estimates,1952
25plus,male,40.131,904,estimates,1952
50plus,male,11.435,904,estimates,1952
60plus,male,5.299,904,estimates,1952
65plus,male,3.282,904,estimates,1952
70plus,male,1.84,904,estimates,1952
75plus,male,0.903,904,estimates,1952
80plus,male,0.373,904,estimates,1952
85plus,male,0.14,904,estimates,1952
90plus,male,0.052,904,estimates,1952
total,male,100,904,estimates,1952
"Region, subregion, country or area *",female,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1953
0_1,female,7.227,904,estimates,1953
0_4,female,16.548,904,estimates,1953
0_14,female,40.494,904,estimates,1953
0_17,female,46.489,904,estimates,1953
0_19,female,50.226,904,estimates,1953
0_24,female,58.911,904,estimates,1953
3_4,female,6.04,904,estimates,1953
3_5,female,8.844,904,estimates,1953
3_6,female,11.525,904,estimates,1953
4_5,female,5.746,904,estimates,1953
4_6,female,8.428,904,estimates,1953
5_14,female,23.946,904,estimates,1953
5_10,female,15.255,904,estimates,1953
5_11,female,17.51,904,estimates,1953
6_9,female,10.129,904,estimates,1953
6_10,female,12.451,904,estimates,1953
6_11,female,14.706,904,estimates,1953
6_12,female,16.901,904,estimates,1953
7_10,female,9.769,904,estimates,1953
7_12,female,14.219,904,estimates,1953
11_16,female,12.742,904,estimates,1953
11_17,female,14.687,904,estimates,1953
11_18,female,16.58,904,estimates,1953
12_14,female,6.436,904,estimates,1953
12_16,female,10.487,904,estimates,1953
12_17,female,12.432,904,estimates,1953
12_18,female,14.325,904,estimates,1953
13_17,female,10.236,904,estimates,1953
13_18,female,12.13,904,estimates,1953
13_19,female,13.973,904,estimates,1953
15_17,female,5.996,904,estimates,1953
18_23,female,10.743,904,estimates,1953
15_24,female,18.417,904,estimates,1953
15_49,female,47.237,904,estimates,1953
15_59,female,53.521,904,estimates,1953
15_64,female,55.669,904,estimates,1953
20_64,female,45.936,904,estimates,1953
20_69,female,47.544,904,estimates,1953
25_49,female,28.82,904,estimates,1953
25_64,female,37.252,904,estimates,1953
25_69,female,38.86,904,estimates,1953
15plus,female,59.506,904,estimates,1953
16plus,female,57.454,904,estimates,1953
17plus,female,55.455,904,estimates,1953
18plus,female,53.511,904,estimates,1953
20plus,female,49.774,904,estimates,1953
21plus,female,47.974,904,estimates,1953
25plus,female,41.089,904,estimates,1953
50plus,female,12.269,904,estimates,1953
60plus,female,5.986,904,estimates,1953
65plus,female,3.837,904,estimates,1953
70plus,female,2.23,904,estimates,1953
75plus,female,1.149,904,estimates,1953
80plus,female,0.496,904,estimates,1953
85plus,female,0.184,904,estimates,1953
90plus,female,0.071,904,estimates,1953
total,female,100,904,estimates,1953
"Region, subregion, country or area *",male,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1953
0_1,male,7.411,904,estimates,1953
0_4,male,16.999,904,estimates,1953
0_14,male,41.511,904,estimates,1953
0_17,male,47.597,904,estimates,1953
0_19,male,51.345,904,estimates,1953
0_24,male,59.971,904,estimates,1953
3_4,male,6.219,904,estimates,1953
3_5,male,9.101,904,estimates,1953
3_6,male,11.854,904,estimates,1953
4_5,male,5.91,904,estimates,1953
4_6,male,8.663,904,estimates,1953
5_14,male,24.512,904,estimates,1953
5_10,male,15.638,904,estimates,1953
5_11,male,17.942,904,estimates,1953
6_9,male,10.383,904,estimates,1953
6_10,male,12.756,904,estimates,1953
6_11,male,15.06,904,estimates,1953
6_12,male,17.302,904,estimates,1953
7_10,male,10.003,904,estimates,1953
7_12,male,14.549,904,estimates,1953
11_16,male,12.995,904,estimates,1953
11_17,male,14.959,904,estimates,1953
11_18,male,16.863,904,estimates,1953
12_14,male,6.57,904,estimates,1953
12_16,male,10.691,904,estimates,1953
12_17,male,12.656,904,estimates,1953
12_18,male,14.559,904,estimates,1953
13_17,male,10.414,904,estimates,1953
13_18,male,12.318,904,estimates,1953
13_19,male,14.162,904,estimates,1953
15_17,male,6.086,904,estimates,1953
18_23,male,10.71,904,estimates,1953
15_24,male,18.459,904,estimates,1953
15_49,male,47.05,904,estimates,1953
15_59,male,53.198,904,estimates,1953
15_64,male,55.21,904,estimates,1953
20_64,male,45.377,904,estimates,1953
20_69,male,46.824,904,estimates,1953
25_49,male,28.591,904,estimates,1953
25_64,male,36.751,904,estimates,1953
25_69,male,38.198,904,estimates,1953
15plus,male,58.489,904,estimates,1953
16plus,male,56.398,904,estimates,1953
17plus,male,54.368,904,estimates,1953
18plus,male,52.403,904,estimates,1953
20plus,male,48.655,904,estimates,1953
21plus,male,46.862,904,estimates,1953
25plus,male,40.029,904,estimates,1953
50plus,male,11.438,904,estimates,1953
60plus,male,5.291,904,estimates,1953
65plus,male,3.278,904,estimates,1953
70plus,male,1.831,904,estimates,1953
75plus,male,0.895,904,estimates,1953
80plus,male,0.364,904,estimates,1953
85plus,male,0.128,904,estimates,1953
90plus,male,0.046,904,estimates,1953
total,male,100,904,estimates,1953
"Region, subregion, country or area *",female,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1954
0_1,female,7.277,904,estimates,1954
0_4,female,16.684,904,estimates,1954
0_14,female,40.684,904,estimates,1954
0_17,female,46.654,904,estimates,1954
0_19,female,50.378,904,estimates,1954
0_24,female,58.959,904,estimates,1954
3_4,female,6.096,904,estimates,1954
3_5,female,8.925,904,estimates,1954
3_6,female,11.628,904,estimates,1954
4_5,female,5.801,904,estimates,1954
4_6,female,8.503,904,estimates,1954
5_14,female,24.0,904,estimates,1954
5_10,female,15.339,904,estimates,1954
5_11,female,17.594,904,estimates,1954
6_9,female,10.186,904,estimates,1954
6_10,female,12.51,904,estimates,1954
6_11,female,14.765,904,estimates,1954
6_12,female,16.956,904,estimates,1954
7_10,female,9.807,904,estimates,1954
7_12,female,14.253,904,estimates,1954
11_16,female,12.69,904,estimates,1954
11_17,female,14.63,904,estimates,1954
11_18,female,16.518,904,estimates,1954
12_14,female,6.406,904,estimates,1954
12_16,female,10.435,904,estimates,1954
12_17,female,12.376,904,estimates,1954
12_18,female,14.263,904,estimates,1954
13_17,female,10.185,904,estimates,1954
13_18,female,12.072,904,estimates,1954
13_19,female,13.909,904,estimates,1954
15_17,female,5.97,904,estimates,1954
18_23,female,10.651,904,estimates,1954
15_24,female,18.274,904,estimates,1954
15_49,female,47.035,904,estimates,1954
15_59,female,53.329,904,estimates,1954
15_64,female,55.479,904,estimates,1954
20_64,female,45.785,904,estimates,1954
20_69,female,47.404,904,estimates,1954
25_49,female,28.761,904,estimates,1954
25_64,female,37.205,904,estimates,1954
25_69,female,38.824,904,estimates,1954
15plus,female,59.316,904,estimates,1954
16plus,female,57.278,904,estimates,1954
17plus,female,55.287,904,estimates,1954
18plus,female,53.346,904,estimates,1954
20plus,female,49.622,904,estimates,1954
21plus,female,47.833,904,estimates,1954
25plus,female,41.041,904,estimates,1954
50plus,female,12.28,904,estimates,1954
60plus,female,5.987,904,estimates,1954
65plus,female,3.836,904,estimates,1954
70plus,female,2.218,904,estimates,1954
75plus,female,1.134,904,estimates,1954
80plus,female,0.479,904,estimates,1954
85plus,female,0.164,904,estimates,1954
90plus,female,0.059,904,estimates,1954
total,female,100,904,estimates,1954
"Region, subregion, country or area *",male,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1954
0_1,male,7.458,904,estimates,1954
0_4,male,17.124,904,estimates,1954
0_14,male,41.703,904,estimates,1954
0_17,male,47.777,904,estimates,1954
0_19,male,51.527,904,estimates,1954
0_24,male,60.056,904,estimates,1954
3_4,male,6.266,904,estimates,1954
3_5,male,9.175,904,estimates,1954
3_6,male,11.951,904,estimates,1954
4_5,male,5.965,904,estimates,1954
4_6,male,8.742,904,estimates,1954
5_14,male,24.58,904,estimates,1954
5_10,male,15.736,904,estimates,1954
5_11,male,18.04,904,estimates,1954
6_9,male,10.449,904,estimates,1954
6_10,male,12.828,904,estimates,1954
6_11,male,15.132,904,estimates,1954
6_12,male,17.37,904,estimates,1954
7_10,male,10.051,904,estimates,1954
7_12,male,14.593,904,estimates,1954
11_16,male,12.949,904,estimates,1954
11_17,male,14.917,904,estimates,1954
11_18,male,16.822,904,estimates,1954
12_14,male,6.539,904,estimates,1954
12_16,male,10.644,904,estimates,1954
12_17,male,12.613,904,estimates,1954
12_18,male,14.518,904,estimates,1954
13_17,male,10.375,904,estimates,1954
13_18,male,12.28,904,estimates,1954
13_19,male,14.125,904,estimates,1954
15_17,male,6.074,904,estimates,1954
18_23,male,10.64,904,estimates,1954
15_24,male,18.353,904,estimates,1954
15_49,male,46.847,904,estimates,1954
15_59,male,53.008,904,estimates,1954
15_64,male,55.026,904,estimates,1954
20_64,male,45.202,904,estimates,1954
20_69,male,46.655,904,estimates,1954
25_49,male,28.495,904,estimates,1954
25_64,male,36.673,904,estimates,1954
25_69,male,38.126,904,estimates,1954
15plus,male,58.297,904,estimates,1954
16plus,male,56.219,904,estimates,1954
17plus,male,54.192,904,estimates,1954
18plus,male,52.223,904,estimates,1954
20plus,male,48.473,904,estimates,1954
21plus,male,46.686,904,estimates,1954
25plus,male,39.944,904,estimates,1954
50plus,male,11.449,904,estimates,1954
60plus,male,5.289,904,estimates,1954
65plus,male,3.271,904,estimates,1954
70plus,male,1.818,904,estimates,1954
75plus,male,0.88,904,estimates,1954
80plus,male,0.35,904,estimates,1954
85plus,male,0.114,904,estimates,1954
90plus,male,0.038,904,estimates,1954
total,male,100,904,estimates,1954
"Region, subregion, country or area *",female,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1955
0_1,female,7.277,904,estimates,1955
0_4,female,16.762,904,estimates,1955
0_14,female,40.838,904,estimates,1955
0_17,female,46.776,904,estimates,1955
0_19,female,50.493,904,estimates,1955
0_24,female,58.998,904,estimates,1955
3_4,female,6.151,904,estimates,1955
3_5,female,9.003,904,estimates,1955
3_6,female,11.725,904,estimates,1955
4_5,female,5.847,904,estimates,1955
4_6,female,8.569,904,estimates,1955
5_14,female,24.076,904,estimates,1955
5_10,female,15.423,904,estimates,1955
5_11,female,17.68,904,estimates,1955
6_9,female,10.243,904,estimates,1955
6_10,female,12.572,904,estimates,1955
6_11,female,14.829,904,estimates,1955
6_12,female,17.02,904,estimates,1955
7_10,female,9.85,904,estimates,1955
7_12,female,14.298,904,estimates,1955
11_16,female,12.657,904,estimates,1955
11_17,female,14.591,904,estimates,1955
11_18,female,16.475,904,estimates,1955
12_14,female,6.396,904,estimates,1955
12_16,female,10.4,904,estimates,1955
12_17,female,12.334,904,estimates,1955
12_18,female,14.218,904,estimates,1955
13_17,female,10.143,904,estimates,1955
13_18,female,12.027,904,estimates,1955
13_19,female,13.86,904,estimates,1955
15_17,female,5.938,904,estimates,1955
18_23,female,10.59,904,estimates,1955
15_24,female,18.16,904,estimates,1955
15_49,female,46.857,904,estimates,1955
15_59,female,53.162,904,estimates,1955
15_64,female,55.328,904,estimates,1955
20_64,female,45.673,904,estimates,1955
20_69,female,47.301,904,estimates,1955
25_49,female,28.697,904,estimates,1955
25_64,female,37.169,904,estimates,1955
25_69,female,38.797,904,estimates,1955
15plus,female,59.162,904,estimates,1955
16plus,female,57.138,904,estimates,1955
17plus,female,55.158,904,estimates,1955
18plus,female,53.224,904,estimates,1955
20plus,female,49.507,904,estimates,1955
21plus,female,47.723,904,estimates,1955
25plus,female,41.002,904,estimates,1955
50plus,female,12.305,904,estimates,1955
60plus,female,6.0,904,estimates,1955
65plus,female,3.834,904,estimates,1955
70plus,female,2.206,904,estimates,1955
75plus,female,1.112,904,estimates,1955
80plus,female,0.456,904,estimates,1955
85plus,female,0.142,904,estimates,1955
90plus,female,0.043,904,estimates,1955
total,female,100,904,estimates,1955
"Region, subregion, country or area *",male,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1955
0_1,male,7.459,904,estimates,1955
0_4,male,17.197,904,estimates,1955
0_14,male,41.862,904,estimates,1955
0_17,male,47.91,904,estimates,1955
0_19,male,51.667,904,estimates,1955
0_24,male,60.133,904,estimates,1955
3_4,male,6.317,904,estimates,1955
3_5,male,9.245,904,estimates,1955
3_6,male,12.04,904,estimates,1955
4_5,male,6.005,904,estimates,1955
4_6,male,8.8,904,estimates,1955
5_14,male,24.665,904,estimates,1955
5_10,male,15.826,904,estimates,1955
5_11,male,18.135,904,estimates,1955
6_9,male,10.512,904,estimates,1955
6_10,male,12.898,904,estimates,1955
6_11,male,15.206,904,estimates,1955
6_12,male,17.445,904,estimates,1955
7_10,male,10.102,904,estimates,1955
7_12,male,14.65,904,estimates,1955
11_16,male,12.919,904,estimates,1955
11_17,male,14.887,904,estimates,1955
11_18,male,16.797,904,estimates,1955
12_14,male,6.53,904,estimates,1955
12_16,male,10.611,904,estimates,1955
12_17,male,12.578,904,estimates,1955
12_18,male,14.488,904,estimates,1955
13_17,male,10.34,904,estimates,1955
13_18,male,12.249,904,estimates,1955
13_19,male,14.097,904,estimates,1955
15_17,male,6.048,904,estimates,1955
18_23,male,10.607,904,estimates,1955
15_24,male,18.272,904,estimates,1955
15_49,male,46.671,904,estimates,1955
15_59,male,52.845,904,estimates,1955
15_64,male,54.878,904,estimates,1955
20_64,male,45.072,904,estimates,1955
20_69,male,46.532,904,estimates,1955
25_49,male,28.399,904,estimates,1955
25_64,male,36.606,904,estimates,1955
25_69,male,38.066,904,estimates,1955
15plus,male,58.138,904,estimates,1955
16plus,male,56.075,904,estimates,1955
17plus,male,54.058,904,estimates,1955
18plus,male,52.09,904,estimates,1955
20plus,male,48.333,904,estimates,1955
21plus,male,46.543,904,estimates,1955
25plus,male,39.867,904,estimates,1955
50plus,male,11.468,904,estimates,1955
60plus,male,5.294,904,estimates,1955
65plus,male,3.261,904,estimates,1955
70plus,male,1.801,904,estimates,1955
75plus,male,0.858,904,estimates,1955
80plus,male,0.328,904,estimates,1955
85plus,male,0.096,904,estimates,1955
90plus,male,0.027,904,estimates,1955
total,male,100,904,estimates,1955
"Region, subregion, country or area *",female,LATIN AMERICA AND THE CARIBBEAN,904,estimates,1956
0_1,female,7.285,904,estimates,1956
0_4,female,16.945,904,estimates,1956
0_14,female,41.169,904,estimates,1956
0_17,female,47.051,904,estimates,1956
0_19,female,50.744,904,estimates,1956
0_24,female,59.158,904,estimates,1956
3_4,female,6.267,904,estimates,1956
3_5,female,9.168,904,estimates,1956
3_6,female,11.932,904,estimates,1956
4_5,female,5.953,904,estimates,1956
4_6,female,8.717,904,estimates,1956
5_14,female,24.224,904,estimates,1956
5_10,female,15.594,904,estimates,1956
5_11,female,17.852,904,estimates,1956
6_9,female,10.354,904,estimates,1956
6_10,female,12.692,904,estimates,1956
6_11,female,14.951,904,estimates,1956
6_12,female,17.138,904,estimates,1956
7_10,female,9.928,904,estimates,1956
7_12,female,14.374,904,estimates,1956
11_16,female,12.598,904,estimates,1956
