region,variant,freq,year,birthper1000population
947,constant_mortality,5yearly,2045,25.887
947,high_variant,5yearly,2045,28.662
947,instant_replacement,5yearly,2045,16.142
947,low_variant,5yearly,2045,21.973
947,medium_variant,5yearly,2045,25.391
947,momentum,5yearly,2045,18.354
947,no_change,5yearly,2045,38.235
947,zero_migration,5yearly,2045,25.379
947,constant_fertility,5yearly,2050,37.537
947,constant_mortality,5yearly,2050,24.428
947,high_variant,5yearly,2050,27.418
947,instant_replacement,5yearly,2050,15.193
947,low_variant,5yearly,2050,20.293
947,medium_variant,5yearly,2050,23.932
947,momentum,5yearly,2050,17.619
947,no_change,5yearly,2050,38.369
947,zero_migration,5yearly,2050,23.923
947,constant_fertility,5yearly,2055,37.598
947,constant_mortality,5yearly,2055,23.098
947,high_variant,5yearly,2055,26.162
947,instant_replacement,5yearly,2055,14.915
947,low_variant,5yearly,2055,18.837
947,medium_variant,5yearly,2055,22.587
947,momentum,5yearly,2055,17.608
947,no_change,5yearly,2055,38.49
947,zero_migration,5yearly,2055,22.58
947,constant_fertility,5yearly,2060,37.655
947,constant_mortality,5yearly,2060,21.92
947,high_variant,5yearly,2060,24.985
947,instant_replacement,5yearly,2060,14.873
947,low_variant,5yearly,2060,17.588
947,medium_variant,5yearly,2060,21.382
947,momentum,5yearly,2060,17.824
947,no_change,5yearly,2060,38.606
947,zero_migration,5yearly,2060,21.375
947,constant_fertility,5yearly,2065,37.731
947,constant_mortality,5yearly,2065,20.835
947,high_variant,5yearly,2065,23.914
947,instant_replacement,5yearly,2065,14.576
947,low_variant,5yearly,2065,16.437
947,medium_variant,5yearly,2065,20.268
947,momentum,5yearly,2065,17.716
947,no_change,5yearly,2065,38.732
947,zero_migration,5yearly,2065,20.261
947,constant_fertility,5yearly,2070,37.827
947,constant_mortality,5yearly,2070,19.816
947,high_variant,5yearly,2070,22.945
947,instant_replacement,5yearly,2070,14.057
947,low_variant,5yearly,2070,15.331
947,medium_variant,5yearly,2070,19.221
947,momentum,5yearly,2070,17.336
947,no_change,5yearly,2070,38.873
947,zero_migration,5yearly,2070,19.215
947,constant_fertility,5yearly,2075,37.931
947,constant_mortality,5yearly,2075,18.877
947,high_variant,5yearly,2075,22.059
947,instant_replacement,5yearly,2075,13.559
947,low_variant,5yearly,2075,14.289
947,medium_variant,5yearly,2075,18.247
947,momentum,5yearly,2075,16.988
947,no_change,5yearly,2075,39.02
947,zero_migration,5yearly,2075,18.243
947,constant_fertility,5yearly,2080,38.029
947,constant_mortality,5yearly,2080,18.024
947,high_variant,5yearly,2080,21.224
947,instant_replacement,5yearly,2080,13.29
947,low_variant,5yearly,2080,13.339
947,medium_variant,5yearly,2080,17.348
947,momentum,5yearly,2080,16.909
947,no_change,5yearly,2080,39.165
947,zero_migration,5yearly,2080,17.346
947,constant_fertility,5yearly,2085,38.116
947,constant_mortality,5yearly,2085,17.263
947,high_variant,5yearly,2085,20.439
947,instant_replacement,5yearly,2085,13.242
947,low_variant,5yearly,2085,12.497
947,medium_variant,5yearly,2085,16.531
947,momentum,5yearly,2085,17.069
947,no_change,5yearly,2085,39.301
947,zero_migration,5yearly,2085,16.531
947,constant_fertility,5yearly,2090,38.198
947,constant_mortality,5yearly,2090,16.579
947,high_variant,5yearly,2090,19.702
947,instant_replacement,5yearly,2090,13.27
947,low_variant,5yearly,2090,11.743
947,medium_variant,5yearly,2090,15.783
947,momentum,5yearly,2090,17.269
947,no_change,5yearly,2090,39.433
947,zero_migration,5yearly,2090,15.782
947,constant_fertility,5yearly,2095,38.278
947,constant_mortality,5yearly,2095,15.957
947,high_variant,5yearly,2095,19.024
947,instant_replacement,5yearly,2095,13.232
947,low_variant,5yearly,2095,11.055
947,medium_variant,5yearly,2095,15.093
947,momentum,5yearly,2095,17.339
947,no_change,5yearly,2095,39.562
947,zero_migration,5yearly,2095,15.092
947,constant_fertility,5yearly,Regi,Sub-Saharan Africa
947,constant_mortality,5yearly,Regi,Sub-Saharan Africa
947,estimates,5yearly,Regi,Sub-Saharan Africa
947,high_variant,5yearly,Regi,Sub-Saharan Africa
947,instant_replacement,5yearly,Regi,Sub-Saharan Africa
947,low_variant,5yearly,Regi,Sub-Saharan Africa
947,medium_variant,5yearly,Regi,Sub-Saharan Africa
947,momentum,5yearly,Regi,Sub-Saharan Africa
947,no_change,5yearly,Regi,Sub-Saharan Africa
947,zero_migration,5yearly,Regi,Sub-Saharan Africa
