continent,year,variant,agebroad,sexratio_maleper100female
904,1960,estimates,12_14,102.345122084412
904,1960,estimates,12_16,102.158791671371
904,1960,estimates,12_17,102.060790300332
904,1960,estimates,12_18,101.971355358755
904,1960,estimates,13_17,101.969833505363
904,1960,estimates,13_18,101.877499352248
904,1960,estimates,13_19,101.796876069162
904,1960,estimates,15plus,98.0613513888906
904,1960,estimates,15_17,101.744889101994
904,1960,estimates,15_24,101.156048924276
904,1960,estimates,15_49,99.5270717291565
904,1960,estimates,15_59,99.2757192254733
904,1960,estimates,15_64,99.0310698172666
904,1960,estimates,16plus,97.9211134791955
904,1960,estimates,17plus,97.7842707080103
904,1960,estimates,18plus,97.6498479806607
904,1960,estimates,18_23,101.004935411842
904,1960,estimates,20plus,97.3784337307704
904,1960,estimates,20_64,98.4926518274204
904,1960,estimates,20_69,98.1944091894975
904,1960,estimates,21plus,97.2401732380551
904,1960,estimates,25plus,96.7076234055572
904,1960,estimates,25_49,98.4964183129444
904,1960,estimates,25_64,98.0008678287832
904,1960,estimates,25_69,97.6592940843287
904,1960,estimates,50plus,92.7003477282122
904,1960,estimates,60plus,87.9136532152451
904,1960,estimates,65plus,84.765517254019
904,1960,estimates,70plus,81.0179688769109
904,1960,estimates,75plus,76.8432730513573
904,1960,estimates,80plus,71.5189474425866
904,1960,estimates,85plus,66.0937260044181
904,1960,estimates,90plus,61.7761641003896
904,1965,estimates,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,1965,estimates,total,99.7953072530476
904,1965,estimates,0_1,102.699805694823
904,1965,estimates,0_4,102.546438049797
904,1965,estimates,0_14,102.14363244862
904,1965,estimates,0_17,102.10327046193
904,1965,estimates,0_19,102.070495015837
904,1965,estimates,0_24,101.921072447497
904,1965,estimates,3_4,102.37787118592
904,1965,estimates,3_5,102.326600022158
904,1965,estimates,3_6,102.27712969823
904,1965,estimates,4_5,102.271846199242
904,1965,estimates,4_6,102.222412359742
904,1965,estimates,5_10,101.99882150805
904,1965,estimates,5_11,101.960733324558
904,1965,estimates,5_14,101.887417775482
904,1965,estimates,6_9,101.988926115687
904,1965,estimates,6_10,101.950801274539
904,1965,estimates,6_11,101.913164441293
904,1965,estimates,6_12,101.880716700993
904,1965,estimates,7_10,101.905713877515
904,1965,estimates,7_12,101.836963551193
904,1965,estimates,11_16,101.7273484573
904,1965,estimates,11_17,101.74215941169
904,1965,estimates,11_18,101.740978987457
904,1965,estimates,12_14,101.687301980556
904,1965,estimates,12_16,101.731483781413
904,1965,estimates,12_17,101.748531049626
904,1965,estimates,12_18,101.746361863239
904,1965,estimates,13_17,101.767487176847
904,1965,estimates,13_18,101.762085750348
904,1965,estimates,13_19,101.732630169206
904,1965,estimates,15plus,98.0546507203309
904,1965,estimates,15_17,101.81916444361
904,1965,estimates,15_24,101.38582182016
904,1965,estimates,15_49,99.7924998261695
904,1965,estimates,15_59,99.3573374116394
904,1965,estimates,15_64,99.1338019755995
904,1965,estimates,16plus,97.9124856577046
904,1965,estimates,17plus,97.7641257003255
904,1965,estimates,18plus,97.6115723175005
904,1965,estimates,18_23,101.230908118001
904,1965,estimates,20plus,97.3066957519185
904,1965,estimates,20_64,98.5540435859524
904,1965,estimates,20_69,98.2092278799511
904,1965,estimates,21plus,97.1572885226286
904,1965,estimates,25plus,96.5705390906211
904,1965,estimates,25_49,98.7520200778987
904,1965,estimates,25_64,98.0136125474859
904,1965,estimates,25_69,97.619554807735
904,1965,estimates,50plus,91.8867552948658
904,1965,estimates,60plus,87.6496739613828
904,1965,estimates,65plus,84.1811547869059
904,1965,estimates,70plus,80.403684809509
904,1965,estimates,75plus,76.0882014955337
904,1965,estimates,80plus,71.4729582490212
904,1965,estimates,85plus,66.7369355894176
904,1965,estimates,90plus,61.6625158208468
904,1970,estimates,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,1970,estimates,total,99.736455484452
904,1970,estimates,0_1,102.901127619729
904,1970,estimates,0_4,102.62105064783
904,1970,estimates,0_14,102.124488592143
904,1970,estimates,0_17,102.008992422
904,1970,estimates,0_19,101.944021401973
904,1970,estimates,0_24,101.827757723136
904,1970,estimates,3_4,102.34457958211
904,1970,estimates,3_5,102.280343640185
904,1970,estimates,3_6,102.223127479457
904,1970,estimates,4_5,102.210099395418
904,1970,estimates,4_6,102.155851243809
904,1970,estimates,5_10,101.941717301207
904,1970,estimates,5_11,101.915152211983
904,1970,estimates,5_14,101.827260754033
904,1970,estimates,6_9,101.927060005817
904,1970,estimates,6_10,101.897154091875
904,1970,estimates,6_11,101.872596105212
904,1970,estimates,6_12,101.848485363895
904,1970,estimates,7_10,101.857980164014
904,1970,estimates,7_12,101.812599301419
904,1970,estimates,11_16,101.527432672519
904,1970,estimates,11_17,101.48018962359
904,1970,estimates,11_18,101.442080752915
904,1970,estimates,12_14,101.58862654637
904,1970,estimates,12_16,101.481562417814
904,1970,estimates,12_17,101.432712465185
904,1970,estimates,12_18,101.394621212425
904,1970,estimates,13_17,101.377480825251
904,1970,estimates,13_18,101.340828173868
904,1970,estimates,13_19,101.316209930654
904,1970,estimates,15plus,98.0110923129176
904,1970,estimates,15_17,101.263184141575
904,1970,estimates,15_24,101.162980122677
904,1970,estimates,15_49,99.9395675620112
904,1970,estimates,15_59,99.4276096935408
904,1970,estimates,15_64,99.1344365178363
904,1970,estimates,16plus,97.8771071335939
904,1970,estimates,17plus,97.7407767259261
904,1970,estimates,18plus,97.601383549837
904,1970,estimates,18_23,101.139248541472
904,1970,estimates,20plus,97.3095355754598
904,1970,estimates,20_64,98.63311512149
904,1970,estimates,20_69,98.3045479866827
904,1970,estimates,21plus,97.1566116748083
904,1970,estimates,25plus,96.5107634490759
904,1970,estimates,25_49,99.0803267116222
904,1970,estimates,25_64,98.0494795062674
904,1970,estimates,25_69,97.6743876279976
904,1970,estimates,50plus,91.1063449960195
904,1970,estimates,60plus,86.9917399235004
904,1970,estimates,65plus,84.0617969245758
904,1970,estimates,70plus,79.9557267243198
904,1970,estimates,75plus,75.5232586192852
904,1970,estimates,80plus,70.6301083455554
904,1970,estimates,85plus,66.7268120958595
904,1970,estimates,90plus,63.0884562413923
904,1975,estimates,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,1975,estimates,total,99.5336109317501
904,1975,estimates,0_1,103.040315845872
904,1975,estimates,0_4,102.755157137143
904,1975,estimates,0_14,102.122287594461
904,1975,estimates,0_17,101.988497864596
904,1975,estimates,0_19,101.89851396661
904,1975,estimates,0_24,101.677169843057
904,1975,estimates,3_4,102.463479187397
904,1975,estimates,3_5,102.386038225851
904,1975,estimates,3_6,102.313982709706
904,1975,estimates,4_5,102.303410714816
904,1975,estimates,4_6,102.233490506697
904,1975,estimates,5_10,101.933908503473
904,1975,estimates,5_11,101.887631062333
904,1975,estimates,5_14,101.758402110386
904,1975,estimates,6_9,101.920625415926
904,1975,estimates,6_10,101.872272465068
904,1975,estimates,6_11,101.827657677413
904,1975,estimates,6_12,101.785228199949
904,1975,estimates,7_10,101.815523049297
904,1975,estimates,7_12,101.731346196812
904,1975,estimates,11_16,101.385004054817
904,1975,estimates,11_17,101.342967968537
904,1975,estimates,11_18,101.296038969788
904,1975,estimates,12_14,101.424978112701
904,1975,estimates,12_16,101.339884214779
904,1975,estimates,12_17,101.29702790149
904,1975,estimates,12_18,101.248531598739
904,1975,estimates,13_17,101.249386441898
904,1975,estimates,13_18,101.199183282855
904,1975,estimates,13_19,101.142673676651
904,1975,estimates,15plus,97.7520994655375
904,1975,estimates,15_17,101.155793960102
904,1975,estimates,15_24,100.751608786564
904,1975,estimates,15_49,99.8565532560587
904,1975,estimates,15_59,99.3115864131868
904,1975,estimates,15_64,98.9794004688938
904,1975,estimates,16plus,97.613741522281
904,1975,estimates,17plus,97.4725225304955
904,1975,estimates,18plus,97.3289610128613
904,1975,estimates,18_23,100.573661580502
904,1975,estimates,20plus,97.0372178266664
904,1975,estimates,20_64,98.4855605471842
904,1975,estimates,20_69,98.0841515303722
904,1975,estimates,21plus,96.8894194396088
904,1975,estimates,25plus,96.2682790820068
904,1975,estimates,25_49,99.1998079476624
904,1975,estimates,25_64,97.9893613487978
904,1975,estimates,25_69,97.5140327260806
904,1975,estimates,50plus,90.202066402158
904,1975,estimates,60plus,85.8233140332543
904,1975,estimates,65plus,82.9567457031316
904,1975,estimates,70plus,79.4854827183753
904,1975,estimates,75plus,74.767394787889
904,1975,estimates,80plus,69.904525426617
904,1975,estimates,85plus,65.421278556738
904,1975,estimates,90plus,62.4951114587407
904,1980,estimates,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,1980,estimates,total,99.2364942486207
904,1980,estimates,0_1,103.288664931041
904,1980,estimates,0_4,103.089735515218
904,1980,estimates,0_14,102.421834727111
904,1980,estimates,0_17,102.223892574279
904,1980,estimates,0_19,102.09003986481
904,1980,estimates,0_24,101.754414944574
904,1980,estimates,3_4,102.880929660277
904,1980,estimates,3_5,102.812079204669
904,1980,estimates,3_6,102.743158083823
904,1980,estimates,4_5,102.741413996736
904,1980,estimates,4_6,102.671862205181
904,1980,estimates,5_10,102.32060716505
904,1980,estimates,5_11,102.250880808105
904,1980,estimates,5_14,102.042104518324
904,1980,estimates,6_9,102.317415502856
904,1980,estimates,6_10,102.24701544904
904,1980,estimates,6_11,102.176731688647
904,1980,estimates,6_12,102.106517682164
904,1980,estimates,7_10,102.173514222503
904,1980,estimates,7_12,102.031884770712
904,1980,estimates,11_16,101.443211471008
904,1980,estimates,11_17,101.370718363665
904,1980,estimates,11_18,101.295123280942
904,1980,estimates,12_14,101.511728677528
904,1980,estimates,12_16,101.366574817727
904,1980,estimates,12_17,101.293400267817
904,1980,estimates,12_18,101.216525691935
904,1980,estimates,13_17,101.216208698352
904,1980,estimates,13_18,101.137812698807
904,1980,estimates,13_19,101.054923281151
904,1980,estimates,15plus,97.1924700243456
904,1980,estimates,15_17,101.062780147965
904,1980,estimates,15_24,100.450945796626
904,1980,estimates,15_49,99.4930227697742
904,1980,estimates,15_59,98.8936307156985
904,1980,estimates,15_64,98.5622482373588
904,1980,estimates,16plus,97.0373088878029
904,1980,estimates,17plus,96.8785116534284
904,1980,estimates,18plus,96.7170752225894
904,1980,estimates,18_23,100.228497405597
904,1980,estimates,20plus,96.3938952282048
904,1980,estimates,20_64,98.0062091335508
904,1980,estimates,20_69,97.5639490204251
904,1980,estimates,21plus,96.2338899379279
904,1980,estimates,25plus,95.5979038786301
904,1980,estimates,25_49,98.7972794439706
904,1980,estimates,25_64,97.5152497120754
904,1980,estimates,25_69,96.9897834983739
904,1980,estimates,50plus,88.9902592920159
904,1980,estimates,60plus,84.186599453831
904,1980,estimates,65plus,81.1607300717137
904,1980,estimates,70plus,77.6419617732381
904,1980,estimates,75plus,73.6069799313218
904,1980,estimates,80plus,68.1762649381907
904,1980,estimates,85plus,63.5366802058935
904,1980,estimates,90plus,59.9962698828565
904,1985,estimates,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,1985,estimates,total,98.9821352448288
904,1985,estimates,0_1,103.625127400297
904,1985,estimates,0_4,103.46944838402
904,1985,estimates,0_14,102.786935922284
904,1985,estimates,0_17,102.544158370996
904,1985,estimates,0_19,102.374717811608
904,1985,estimates,0_24,101.946372707848
904,1985,estimates,3_4,103.304605333547
904,1985,estimates,3_5,103.241765266032
904,1985,estimates,3_6,103.176279440674
904,1985,estimates,4_5,103.179052696403
904,1985,estimates,4_6,103.111772358046
904,1985,estimates,5_10,102.743384982711
904,1985,estimates,5_11,102.662611080054
904,1985,estimates,5_14,102.407594532853
904,1985,estimates,6_9,102.746588042851
904,1985,estimates,6_10,102.66602848723
904,1985,estimates,6_11,102.583461039259
904,1985,estimates,6_12,102.498747635959
904,1985,estimates,7_10,102.585991219717
904,1985,estimates,7_12,102.415112027666
904,1985,estimates,11_16,101.662802081573
904,1985,estimates,11_17,101.562070150793
904,1985,estimates,11_18,101.459148222832
904,1985,estimates,12_14,101.762053449096
904,1985,estimates,12_16,101.560214016484
904,1985,estimates,12_17,101.45798726589
904,1985,estimates,12_18,101.353377334886
904,1985,estimates,13_17,101.352124575129
904,1985,estimates,13_18,101.245822216886
904,1985,estimates,13_19,101.137387326447
904,1985,estimates,15plus,96.7063366751027
904,1985,estimates,15_17,101.137270397404
904,1985,estimates,15_24,100.378089762543
904,1985,estimates,15_49,99.2375428924796
904,1985,estimates,15_59,98.5967577975678
904,1985,estimates,15_64,98.2316965896055
904,1985,estimates,16plus,96.537735677742
904,1985,estimates,17plus,96.3676553019783
904,1985,estimates,18plus,96.1963500688313
904,1985,estimates,18_23,100.113040668402
904,1985,estimates,20plus,95.8513845023181
904,1985,estimates,20_64,97.6287807514569
904,1985,estimates,20_69,97.1824513844226
904,1985,estimates,21plus,95.6778889993753
904,1985,estimates,25plus,94.9737761596369
904,1985,estimates,25_49,98.442920367986
904,1985,estimates,25_64,97.0841746559668
904,1985,estimates,25_69,96.5554642126285
904,1985,estimates,50plus,87.6932712983247
904,1985,estimates,60plus,82.5623745252945
904,1985,estimates,65plus,79.1082541754141
904,1985,estimates,70plus,75.2932803109394
904,1985,estimates,75plus,71.1622866233726
904,1985,estimates,80plus,66.7992395511688
904,1985,estimates,85plus,61.3693052191393
904,1985,estimates,90plus,57.1837336937036
904,1990,estimates,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,1990,estimates,total,98.6961982070175
904,1990,estimates,0_1,103.913031570155
904,1990,estimates,0_4,103.784340534687
904,1990,estimates,0_14,103.142239320549
904,1990,estimates,0_17,102.888622719722
904,1990,estimates,0_19,102.701448918444
904,1990,estimates,0_24,102.193406762839
904,1990,estimates,3_4,103.649092825924
904,1990,estimates,3_5,103.593967450746
904,1990,estimates,3_6,103.535510408254
904,1990,estimates,4_5,103.540005729103
904,1990,estimates,4_6,103.479649771218
904,1990,estimates,5_10,103.137115627498
904,1990,estimates,5_11,103.058039059694
904,1990,estimates,5_14,102.799612675039
904,1990,estimates,6_9,103.143966077371
904,1990,estimates,6_10,103.066011597319
904,1990,estimates,6_11,102.9847936793
904,1990,estimates,6_12,102.900085248803
904,1990,estimates,7_10,102.991242744216
904,1990,estimates,7_12,102.820887305378
904,1990,estimates,11_16,102.042239691508
904,1990,estimates,11_17,101.928370328352
904,1990,estimates,11_18,101.808379530931
904,1990,estimates,12_14,102.156038042002
904,1990,estimates,12_16,101.932884215055
904,1990,estimates,12_17,101.816372965576
904,1990,estimates,12_18,101.693247215843
904,1990,estimates,13_17,101.700215238256
904,1990,estimates,13_18,101.573814019184
904,1990,estimates,13_19,101.440827318556
904,1990,estimates,15plus,96.2424669891044
904,1990,estimates,15_17,101.458571734488
904,1990,estimates,15_24,100.480057921173
904,1990,estimates,15_49,98.8938903571967
904,1990,estimates,15_59,98.3281154707073
904,1990,estimates,15_64,97.9216107606297
904,1990,estimates,16plus,96.0548689230758
904,1990,estimates,17plus,95.865963920751
904,1990,estimates,18plus,95.6765403829918
904,1990,estimates,18_23,100.146424203263
904,1990,estimates,20plus,95.3001760780175
904,1990,estimates,20_64,97.2317977129416
904,1990,estimates,20_69,96.7535888221664
904,1990,estimates,21plus,95.1142633575522
904,1990,estimates,25plus,94.3772646232591
904,1990,estimates,25_49,97.8705797173248
904,1990,estimates,25_64,96.6435785077892
904,1990,estimates,25_69,96.0850725500176
904,1990,estimates,50plus,86.8763996444416
904,1990,estimates,60plus,81.1873393854006
904,1990,estimates,65plus,77.5775829784524
904,1990,estimates,70plus,73.2728300163993
904,1990,estimates,75plus,68.7341361092338
904,1990,estimates,80plus,64.0752522667856
904,1990,estimates,85plus,59.873459961302
904,1990,estimates,90plus,54.802712165199
904,1995,estimates,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,1995,estimates,total,98.3997793367346
904,1995,estimates,0_1,103.954258536369
904,1995,estimates,0_4,103.87235115504
904,1995,estimates,0_14,103.482313459163
904,1995,estimates,0_17,103.272029753005
904,1995,estimates,0_19,103.0993201298
904,1995,estimates,0_24,102.572390256116
904,1995,estimates,3_4,103.789871871538
904,1995,estimates,3_5,103.761089830399
904,1995,estimates,3_6,103.730629399148
904,1995,estimates,4_5,103.732680881315
904,1995,estimates,4_6,103.701426658726
904,1995,estimates,5_10,103.512963842717
904,1995,estimates,5_11,103.465126740479
904,1995,estimates,5_14,103.280273472178
904,1995,estimates,6_9,103.520742371772
904,1995,estimates,6_10,103.47441027701
904,1995,estimates,6_11,103.424808529605
904,1995,estimates,6_12,103.3692353831
904,1995,estimates,7_10,103.432889451413
904,1995,estimates,7_12,103.323541097107
904,1995,estimates,11_16,102.707979792429
904,1995,estimates,11_17,102.592596092425
904,1995,estimates,11_18,102.468356097102
904,1995,estimates,12_14,102.833341361139
904,1995,estimates,12_16,102.612036600033
904,1995,estimates,12_17,102.492104629011
904,1995,estimates,12_18,102.363013023022
904,1995,estimates,13_17,102.380816262404
904,1995,estimates,13_18,102.247090570239
904,1995,estimates,13_19,102.104008897893
904,1995,estimates,15plus,95.8455000822905
904,1995,estimates,15_17,102.137135004873
904,1995,estimates,15_24,101.007249727639
904,1995,estimates,15_49,98.5808248938058
904,1995,estimates,15_59,98.0657358181986
904,1995,estimates,15_64,97.673606796303
904,1995,estimates,16plus,95.6326947731664
904,1995,estimates,17plus,95.416964225846
904,1995,estimates,18plus,95.1994721428002
904,1995,estimates,18_23,100.656805074114
904,1995,estimates,20plus,94.7651215685823
904,1995,estimates,20_64,96.8373633130246
904,1995,estimates,20_69,96.3321766206599
904,1995,estimates,21plus,94.5501673588324
904,1995,estimates,25plus,93.7148651765854
904,1995,estimates,25_49,97.117435814393
904,1995,estimates,25_64,96.1059459863891
904,1995,estimates,25_69,95.5283189074021
904,1995,estimates,50plus,86.3356683518293
904,1995,estimates,60plus,80.2386056795864
904,1995,estimates,65plus,76.5443373048551
904,1995,estimates,70plus,72.1366251239119
904,1995,estimates,75plus,67.0176733831802
904,1995,estimates,80plus,61.8359743034027
904,1995,estimates,85plus,56.9944990647303
904,1995,estimates,90plus,53.3934808937881
904,2000,estimates,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2000,estimates,total,98.182278729245
904,2000,estimates,0_1,103.725078563712
904,2000,estimates,0_4,103.698474626431
904,2000,estimates,0_14,103.614479788121
904,2000,estimates,0_17,103.479755915248
904,2000,estimates,0_19,103.343855538679
904,2000,estimates,0_24,102.86147284012
904,2000,estimates,3_4,103.677857322911
904,2000,estimates,3_5,103.679273833674
904,2000,estimates,3_6,103.681108524684
904,2000,estimates,4_5,103.679947017209
904,2000,estimates,4_6,103.682172153959
904,2000,estimates,5_10,103.671629442486
904,2000,estimates,5_11,103.660221553361
904,2000,estimates,5_14,103.571571716451
904,2000,estimates,6_9,103.678972686587
904,2000,estimates,6_10,103.669514771413
904,2000,estimates,6_11,103.656535692339
904,2000,estimates,6_12,103.6359072717
904,2000,estimates,7_10,103.665202656535
904,2000,estimates,7_12,103.627356933165
904,2000,estimates,11_16,103.246471998638
904,2000,estimates,11_17,103.147287136972
904,2000,estimates,11_18,103.034922430927
904,2000,estimates,12_14,103.360409613991
904,2000,estimates,12_16,103.176441448676
904,2000,estimates,12_17,103.071847297101
904,2000,estimates,12_18,102.953532284716
904,2000,estimates,13_17,102.982503081364
904,2000,estimates,13_18,102.85856431056
904,2000,estimates,13_19,102.720359848794
904,2000,estimates,15plus,95.7105880921628
904,2000,estimates,15_17,102.777452800895
904,2000,estimates,15_24,101.628503705304
904,2000,estimates,15_49,98.5084010555933
904,2000,estimates,15_59,97.9682647535215
904,2000,estimates,15_64,97.6329699896927
904,2000,estimates,16plus,95.4903903488681
904,2000,estimates,17plus,95.2646255681415
904,2000,estimates,18plus,95.0347701793216
904,2000,estimates,18_23,101.287655666883
904,2000,estimates,20plus,94.5714156203429
904,2000,estimates,20_64,96.7198161547283
904,2000,estimates,20_69,96.2532971970162
904,2000,estimates,21plus,94.3404309105669
904,2000,estimates,25plus,93.4332503816458
904,2000,estimates,25_49,96.7385091942712
904,2000,estimates,25_64,95.8736191692245
904,2000,estimates,25_69,95.3528203576256
904,2000,estimates,50plus,86.4612136990822
904,2000,estimates,60plus,80.5297184155578
904,2000,estimates,65plus,76.5150155060261
904,2000,estimates,70plus,72.1163999469729
904,2000,estimates,75plus,66.9510599145586
904,2000,estimates,80plus,60.9362710258233
904,2000,estimates,85plus,54.8140889790276
904,2000,estimates,90plus,49.7932038347639
904,2005,estimates,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,2005,estimates,total,98.054790883857
904,2005,estimates,0_1,104.68522273089
904,2005,estimates,0_4,104.304865833843
904,2005,estimates,0_14,103.926594137939
904,2005,estimates,0_17,103.829316264607
904,2005,estimates,0_19,103.724855210254
904,2005,estimates,0_24,103.314525855121
904,2005,estimates,3_4,103.96738399636
904,2005,estimates,3_5,103.913276987634
904,2005,estimates,3_6,103.873068968628
904,2005,estimates,4_5,103.851450807211
904,2005,estimates,4_6,103.818608267206
904,2005,estimates,5_10,103.752306242201
904,2005,estimates,5_11,103.757314510858
904,2005,estimates,5_14,103.739945077914
904,2005,estimates,6_9,103.737433135562
904,2005,estimates,6_10,103.741626876782
904,2005,estimates,6_11,103.749238611999
904,2005,estimates,6_12,103.753736599614
904,2005,estimates,7_10,103.738738344445
904,2005,estimates,7_12,103.753833271263
904,2005,estimates,11_16,103.620359867356
904,2005,estimates,11_17,103.556710672557
904,2005,estimates,11_18,103.47744431079
904,2005,estimates,12_14,103.698844465634
904,2005,estimates,12_16,103.586546530698
904,2005,estimates,12_17,103.517722420104
904,2005,estimates,12_18,103.432441053249
904,2005,estimates,13_17,103.464492333593
904,2005,estimates,13_18,103.373561163157
904,2005,estimates,13_19,103.264957285355
904,2005,estimates,15plus,95.652615235433
904,2005,estimates,15_17,103.334438936886
