continent,year,variant,freq,age5yearinterval,fertilityrateper1000women
903,1990,estimates,5yearly,40_44,92.886106495044
903,1990,estimates,5yearly,45_49,32.6544613383283
903,1995,estimates,5yearly,"Region, subregion, country or area *",AFRICA
903,1995,estimates,5yearly,15_19,114.770405557412
903,1995,estimates,5yearly,20_24,232.337896396415
903,1995,estimates,5yearly,25_29,244.702858140557
903,1995,estimates,5yearly,30_34,212.504518287732
903,1995,estimates,5yearly,35_39,153.988898504894
903,1995,estimates,5yearly,40_44,81.7307196768392
903,1995,estimates,5yearly,45_49,28.5444557848361
903,2000,estimates,5yearly,"Region, subregion, country or area *",AFRICA
903,2000,estimates,5yearly,15_19,109.873905802032
903,2000,estimates,5yearly,20_24,222.438244935763
903,2000,estimates,5yearly,25_29,235.858598292358
903,2000,estimates,5yearly,30_34,204.345834561626
903,2000,estimates,5yearly,35_39,144.445372920144
903,2000,estimates,5yearly,40_44,74.0140918953942
903,2000,estimates,5yearly,45_49,25.8711994758676
903,2005,estimates,5yearly,"Region, subregion, country or area *",AFRICA
903,2005,estimates,5yearly,15_19,104.471023213878
903,2005,estimates,5yearly,20_24,215.835274832654
903,2005,estimates,5yearly,25_29,230.91250389403
903,2005,estimates,5yearly,30_34,197.46961330534
903,2005,estimates,5yearly,35_39,138.611662894075
903,2005,estimates,5yearly,40_44,67.0736653059678
903,2005,estimates,5yearly,45_49,23.7261190086443
903,2010,estimates,5yearly,"Region, subregion, country or area *",AFRICA
903,2010,estimates,5yearly,15_19,99.3914777767254
903,2010,estimates,5yearly,20_24,213.986215429092
903,2010,estimates,5yearly,25_29,227.128944067239
903,2010,estimates,5yearly,30_34,188.423746964771
903,2010,estimates,5yearly,35_39,133.611018547418
903,2010,estimates,5yearly,40_44,61.8128187574508
903,2010,estimates,5yearly,45_49,20.516786938979
903,2015,constant_fertility,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,constant_mortality,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,high_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,instant_replacement,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,low_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,momentum,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,no_change,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,zero_migration,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,constant_fertility,5yearly,15_19,101.702494931992
903,2015,constant_mortality,5yearly,15_19,92.2362018628313
903,2015,high_variant,5yearly,15_19,97.1243991968744
903,2015,instant_replacement,5yearly,15_19,46.0049636582219
903,2015,low_variant,5yearly,15_19,87.3640876866878
903,2015,medium_variant,5yearly,15_19,92.2441911220939
903,2015,momentum,5yearly,15_19,47.2519639833414
903,2015,no_change,5yearly,15_19,101.694053947488
903,2015,zero_migration,5yearly,15_19,92.2420040398265
903,2015,constant_fertility,5yearly,20_24,217.442183162352
903,2015,constant_mortality,5yearly,20_24,204.374249485371
903,2015,high_variant,5yearly,20_24,215.813984645629
903,2015,instant_replacement,5yearly,20_24,106.36429375136
903,2015,low_variant,5yearly,20_24,192.950441296019
903,2015,medium_variant,5yearly,20_24,204.382318685873
903,2015,momentum,5yearly,20_24,109.048817633543
903,2015,no_change,5yearly,20_24,217.433557288597
903,2015,zero_migration,5yearly,20_24,204.375436874014
903,2015,constant_fertility,5yearly,25_29,229.587532053874
903,2015,constant_mortality,5yearly,25_29,217.030434096379
903,2015,high_variant,5yearly,25_29,229.45102917053
903,2015,instant_replacement,5yearly,25_29,115.200217234924
903,2015,low_variant,5yearly,25_29,204.599399043256
903,2015,medium_variant,5yearly,25_29,217.025126092138
903,2015,momentum,5yearly,25_29,118.02531402889
903,2015,no_change,5yearly,25_29,229.594894621076
903,2015,zero_migration,5yearly,25_29,217.019454903256
903,2015,constant_fertility,5yearly,30_34,189.197938918258
903,2015,constant_mortality,5yearly,30_34,175.285150324589
903,2015,high_variant,5yearly,30_34,185.418752781598
903,2015,instant_replacement,5yearly,30_34,94.1545235980447
903,2015,low_variant,5yearly,30_34,165.092816665077
903,2015,medium_variant,5yearly,30_34,175.255903557189
903,2015,momentum,5yearly,30_34,96.4359343065681
903,2015,no_change,5yearly,30_34,189.23226255282
903,2015,zero_migration,5yearly,30_34,175.26458143805
903,2015,constant_fertility,5yearly,35_39,133.752422427525
903,2015,constant_mortality,5yearly,35_39,123.972014710511
903,2015,high_variant,5yearly,35_39,131.099752622484
903,2015,instant_replacement,5yearly,35_39,66.5860270040949
903,2015,low_variant,5yearly,35_39,116.769366668534
903,2015,medium_variant,5yearly,35_39,123.93447591736
903,2015,momentum,5yearly,35_39,68.2248622237782
903,2015,no_change,5yearly,35_39,133.791784491675
903,2015,zero_migration,5yearly,35_39,123.961953232715
903,2015,constant_fertility,5yearly,40_44,62.0446047975088
903,2015,constant_mortality,5yearly,40_44,54.8238727592953
903,2015,high_variant,5yearly,40_44,57.9092713800435
903,2015,instant_replacement,5yearly,40_44,28.9850351734951
903,2015,low_variant,5yearly,40_44,51.7119504065517
903,2015,medium_variant,5yearly,40_44,54.8105449333358
903,2015,momentum,5yearly,40_44,29.7408126165368
903,2015,no_change,5yearly,40_44,62.0576802312057
903,2015,zero_migration,5yearly,40_44,54.844872629844
903,2015,constant_fertility,5yearly,45_49,20.6922609412199
903,2015,constant_mortality,5yearly,45_49,18.1016503869291
903,2015,high_variant,5yearly,45_49,19.096147397862
903,2015,instant_replacement,5yearly,45_49,9.40100279740207
903,2015,low_variant,5yearly,45_49,17.106157416774
903,2015,medium_variant,5yearly,45_49,18.1011685766334
903,2015,momentum,5yearly,45_49,9.66111176129425
903,2015,no_change,5yearly,45_49,20.692175283854
903,2015,zero_migration,5yearly,45_49,18.1173395785528
903,2020,constant_fertility,5yearly,"Region, subregion, country or area *",AFRICA
903,2020,constant_mortality,5yearly,"Region, subregion, country or area *",AFRICA
903,2020,high_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2020,instant_replacement,5yearly,"Region, subregion, country or area *",AFRICA
903,2020,low_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2020,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2020,momentum,5yearly,"Region, subregion, country or area *",AFRICA
903,2020,no_change,5yearly,"Region, subregion, country or area *",AFRICA
903,2020,zero_migration,5yearly,"Region, subregion, country or area *",AFRICA
903,2020,constant_fertility,5yearly,15_19,103.097361928826
903,2020,constant_mortality,5yearly,15_19,84.5609314748569
903,2020,high_variant,5yearly,15_19,92.2220490320047
903,2020,instant_replacement,5yearly,15_19,44.0659825261708
903,2020,low_variant,5yearly,15_19,76.9578672290389
903,2020,medium_variant,5yearly,15_19,84.5899387793807
903,2020,momentum,5yearly,15_19,46.2411475462698
903,2020,no_change,5yearly,15_19,103.064461280549
903,2020,zero_migration,5yearly,15_19,84.5846046990186
903,2020,constant_fertility,5yearly,20_24,220.542382125725
903,2020,constant_mortality,5yearly,20_24,193.996262459129
903,2020,high_variant,5yearly,20_24,212.484996852791
903,2020,instant_replacement,5yearly,20_24,105.473862836423
903,2020,low_variant,5yearly,20_24,175.565203166137
903,2020,medium_variant,5yearly,20_24,194.025070338336
903,2020,momentum,5yearly,20_24,110.338026764931
903,2020,no_change,5yearly,20_24,220.509544438722
903,2020,zero_migration,5yearly,20_24,194.012024511216
903,2020,constant_fertility,5yearly,25_29,232.725361107147
903,2020,constant_mortality,5yearly,25_29,207.907835879907
903,2020,high_variant,5yearly,25_29,228.07961276066
903,2020,instant_replacement,5yearly,25_29,114.923156747339
903,2020,low_variant,5yearly,25_29,187.755370719917
903,2020,medium_variant,5yearly,25_29,207.917647914137
903,2020,momentum,5yearly,25_29,120.10579459952
903,2020,no_change,5yearly,25_29,232.719698936674
903,2020,zero_migration,5yearly,25_29,207.883507005693
903,2020,constant_fertility,5yearly,30_34,191.234340058305
903,2020,constant_mortality,5yearly,30_34,164.557279803469
903,2020,high_variant,5yearly,30_34,180.77468261247
903,2020,instant_replacement,5yearly,30_34,92.5065176986332
903,2020,low_variant,5yearly,30_34,148.259942154644
903,2020,medium_variant,5yearly,30_34,164.517224576644
903,2020,momentum,5yearly,30_34,96.6042207006955
903,2020,no_change,5yearly,30_34,191.293483641132
903,2020,zero_migration,5yearly,30_34,164.516172966386
903,2020,constant_fertility,5yearly,35_39,134.167452920515
903,2020,constant_mortality,5yearly,35_39,115.26160020219
903,2020,high_variant,5yearly,35_39,126.609229572049
903,2020,instant_replacement,5yearly,35_39,65.1131581654931
903,2020,low_variant,5yearly,35_39,103.767477248211
903,2020,medium_variant,5yearly,35_39,115.18819446669
903,2020,momentum,5yearly,35_39,68.0418284876331
903,2020,no_change,5yearly,35_39,134.251896075313
903,2020,zero_migration,5yearly,35_39,115.223525143012
903,2020,constant_fertility,5yearly,40_44,62.1312113204753
903,2020,constant_mortality,5yearly,40_44,48.5379439555339
903,2020,high_variant,5yearly,40_44,53.2305561274235
903,2020,instant_replacement,5yearly,40_44,27.0585520244384
903,2020,low_variant,5yearly,40_44,43.7832625939381
903,2020,medium_variant,5yearly,40_44,48.5069536879498
903,2020,momentum,5yearly,40_44,28.360301364317
903,2020,no_change,5yearly,40_44,62.161604240841
903,2020,zero_migration,5yearly,40_44,48.5694306219553
903,2020,constant_fertility,5yearly,45_49,20.8082619619063
903,2020,constant_mortality,5yearly,45_49,15.9127801875388
903,2020,high_variant,5yearly,45_49,17.417752543601
903,2020,instant_replacement,5yearly,45_49,8.69383315502084
903,2020,low_variant,5yearly,45_49,14.4097363314576
903,2020,medium_variant,5yearly,45_49,15.9138361136639
903,2020,momentum,5yearly,45_49,9.14504238436897
903,2020,no_change,5yearly,45_49,20.8037304585738
903,2020,zero_migration,5yearly,45_49,15.9487157601585
903,2025,constant_fertility,5yearly,"Region, subregion, country or area *",AFRICA
903,2025,constant_mortality,5yearly,"Region, subregion, country or area *",AFRICA
903,2025,high_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2025,instant_replacement,5yearly,"Region, subregion, country or area *",AFRICA
903,2025,low_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2025,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2025,momentum,5yearly,"Region, subregion, country or area *",AFRICA
903,2025,no_change,5yearly,"Region, subregion, country or area *",AFRICA
903,2025,zero_migration,5yearly,"Region, subregion, country or area *",AFRICA
903,2025,constant_fertility,5yearly,15_19,103.601905642037
903,2025,constant_mortality,5yearly,15_19,76.719403062467
903,2025,high_variant,5yearly,15_19,86.0595601118585
903,2025,instant_replacement,5yearly,15_19,42.0160705588457
903,2025,low_variant,5yearly,15_19,67.5356846817279
903,2025,medium_variant,5yearly,15_19,76.7977497007019
903,2025,momentum,5yearly,15_19,44.8970606859445
903,2025,no_change,5yearly,15_19,103.504544953958
903,2025,zero_migration,5yearly,15_19,76.7914264781666
903,2025,constant_fertility,5yearly,20_24,222.41472744932
903,2025,constant_mortality,5yearly,20_24,182.86367440276
903,2025,high_variant,5yearly,20_24,206.106091617095
903,2025,instant_replacement,5yearly,20_24,104.290676516192
903,2025,low_variant,5yearly,20_24,159.743870390037
903,2025,medium_variant,5yearly,20_24,182.924766409209
903,2025,momentum,5yearly,20_24,111.018498535865
903,2025,no_change,5yearly,20_24,222.340651719008
903,2025,zero_migration,5yearly,20_24,182.921727397674
903,2025,constant_fertility,5yearly,25_29,235.569028529517
903,2025,constant_mortality,5yearly,25_29,199.078722603536
903,2025,high_variant,5yearly,25_29,224.715647154035
903,2025,instant_replacement,5yearly,25_29,114.953679211277
903,2025,low_variant,5yearly,25_29,173.542488700387
903,2025,medium_variant,5yearly,25_29,199.129131423233
903,2025,momentum,5yearly,25_29,122.268601036368
903,2025,no_change,5yearly,25_29,235.510176549463
903,2025,zero_migration,5yearly,25_29,199.080368713661
903,2025,constant_fertility,5yearly,30_34,194.108265086728
903,2025,constant_mortality,5yearly,30_34,155.709363390643
903,2025,high_variant,5yearly,30_34,176.079141154142
903,2025,instant_replacement,5yearly,30_34,91.4047180204559
903,2025,low_variant,5yearly,30_34,135.340553050864
903,2025,medium_variant,5yearly,30_34,155.709881837205
903,2025,momentum,5yearly,30_34,97.1394715497718
903,2025,no_change,5yearly,30_34,194.124930667077
903,2025,zero_migration,5yearly,30_34,155.680383575156
903,2025,constant_fertility,5yearly,35_39,135.7800507039
903,2025,constant_mortality,5yearly,35_39,108.281964451685
903,2025,high_variant,5yearly,35_39,122.462816108568
903,2025,instant_replacement,5yearly,35_39,63.979369367014
903,2025,low_variant,5yearly,35_39,93.9933182640802
903,2025,medium_variant,5yearly,35_39,108.228085934531
903,2025,momentum,5yearly,35_39,68.0251312488002
903,2025,no_change,5yearly,35_39,135.854382909206
903,2025,zero_migration,5yearly,35_39,108.218887818369
903,2025,constant_fertility,5yearly,40_44,62.4235550158023
903,2025,constant_mortality,5yearly,40_44,43.1947696227972
903,2025,high_variant,5yearly,40_44,48.7877232331983
903,2025,instant_replacement,5yearly,40_44,25.3411610977748
903,2025,low_variant,5yearly,40_44,37.5414239330107
903,2025,medium_variant,5yearly,40_44,43.1645329346308
903,2025,momentum,5yearly,40_44,27.0316123905705
903,2025,no_change,5yearly,40_44,62.4519545836967
903,2025,zero_migration,5yearly,40_44,43.2091585275978
903,2025,constant_fertility,5yearly,45_49,20.8472682261342
903,2025,constant_mortality,5yearly,45_49,13.9241645973721
903,2025,high_variant,5yearly,45_49,15.6972180629384
903,2025,instant_replacement,5yearly,45_49,8.02782884764769
903,2025,low_variant,5yearly,45_49,12.1589907716392
903,2025,medium_variant,5yearly,45_49,13.9280958820203
903,2025,momentum,5yearly,45_49,8.61019136600347
903,2025,no_change,5yearly,45_49,20.8341382436406
903,2025,zero_migration,5yearly,45_49,13.9659407062527
903,2030,constant_fertility,5yearly,"Region, subregion, country or area *",AFRICA
903,2030,constant_mortality,5yearly,"Region, subregion, country or area *",AFRICA
903,2030,high_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2030,instant_replacement,5yearly,"Region, subregion, country or area *",AFRICA
903,2030,low_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2030,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2030,momentum,5yearly,"Region, subregion, country or area *",AFRICA
903,2030,no_change,5yearly,"Region, subregion, country or area *",AFRICA
903,2030,zero_migration,5yearly,"Region, subregion, country or area *",AFRICA
903,2030,constant_fertility,5yearly,15_19,104.407660774837
903,2030,constant_mortality,5yearly,15_19,69.7518310128747
903,2030,high_variant,5yearly,15_19,78.7339115126045
903,2030,instant_replacement,5yearly,15_19,39.5237090131165
903,2030,low_variant,5yearly,15_19,61.0922652098576
903,2030,medium_variant,5yearly,15_19,69.9193698580368
903,2030,momentum,5yearly,15_19,42.8495326208209
903,2030,no_change,5yearly,15_19,104.174399908711
903,2030,zero_migration,5yearly,15_19,69.9077411026708
903,2030,constant_fertility,5yearly,20_24,223.293428165923
903,2030,constant_mortality,5yearly,20_24,171.5633156554
903,2030,high_variant,5yearly,20_24,194.927624649138
903,2030,instant_replacement,5yearly,20_24,103.120212624309
903,2030,low_variant,5yearly,20_24,148.436658198144
903,2030,medium_variant,5yearly,20_24,171.682111437277
903,2030,momentum,5yearly,20_24,111.365343566576
903,2030,no_change,5yearly,20_24,223.135871268807
903,2030,zero_migration,5yearly,20_24,171.691763957307
903,2030,constant_fertility,5yearly,25_29,237.462657198443
903,2030,constant_mortality,5yearly,25_29,190.124929222547
903,2030,high_variant,5yearly,25_29,216.199893456077
903,2030,instant_replacement,5yearly,25_29,115.180390750868
903,2030,low_variant,5yearly,25_29,164.239664525147
903,2030,medium_variant,5yearly,25_29,190.21993642814
903,2030,momentum,5yearly,25_29,124.348932372322
903,2030,no_change,5yearly,25_29,237.330360490217
903,2030,zero_migration,5yearly,25_29,190.18427053435
903,2030,constant_fertility,5yearly,30_34,196.60114338961
903,2030,constant_mortality,5yearly,30_34,147.758052553263
903,2030,high_variant,5yearly,30_34,168.289816407559
903,2030,instant_replacement,5yearly,30_34,90.728453940099
903,2030,low_variant,5yearly,30_34,127.344436813738
903,2030,medium_variant,5yearly,30_34,147.817149195453
903,2030,momentum,5yearly,30_34,97.90095501616
903,2030,no_change,5yearly,30_34,196.52851769361
903,2030,zero_migration,5yearly,30_34,147.777468810523
903,2030,constant_fertility,5yearly,35_39,138.14633523271
903,2030,constant_mortality,5yearly,35_39,102.465814512764
903,2030,high_variant,5yearly,35_39,116.679947470523
903,2030,instant_replacement,5yearly,35_39,63.1008505318102
903,2030,low_variant,5yearly,35_39,88.2707090776917
903,2030,medium_variant,5yearly,35_39,102.475171961854
903,2030,momentum,5yearly,35_39,68.15561245601
903,2030,no_change,5yearly,35_39,138.15735318222
903,2030,zero_migration,5yearly,35_39,102.417205394872
903,2030,constant_fertility,5yearly,40_44,63.475430579113
903,2030,constant_mortality,5yearly,40_44,39.0310324018591
903,2030,high_variant,5yearly,40_44,44.4110340584616
903,2030,instant_replacement,5yearly,40_44,23.9753397448251
903,2030,low_variant,5yearly,40_44,33.6314481104243
903,2030,medium_variant,5yearly,40_44,39.0212049444225
903,2030,momentum,5yearly,40_44,25.958886341249
903,2030,no_change,5yearly,40_44,63.4757307357824
903,2030,zero_migration,5yearly,40_44,39.0280713380221
903,2030,constant_fertility,5yearly,45_49,20.9824774565962
903,2030,constant_mortality,5yearly,45_49,12.2291355888565
903,2030,high_variant,5yearly,45_49,13.9011610282314
903,2030,instant_replacement,5yearly,45_49,7.4312098207978
903,2030,low_variant,5yearly,45_49,10.5749729016264
903,2030,medium_variant,5yearly,45_49,12.2381502362118
903,2030,momentum,5yearly,45_49,8.0977305530459
903,2030,no_change,5yearly,45_49,20.9562411448323
903,2030,zero_migration,5yearly,45_49,12.2691074235235
903,2035,constant_fertility,5yearly,"Region, subregion, country or area *",AFRICA
903,2035,constant_mortality,5yearly,"Region, subregion, country or area *",AFRICA
903,2035,high_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2035,instant_replacement,5yearly,"Region, subregion, country or area *",AFRICA
903,2035,low_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2035,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2035,momentum,5yearly,"Region, subregion, country or area *",AFRICA
903,2035,no_change,5yearly,"Region, subregion, country or area *",AFRICA
903,2035,zero_migration,5yearly,"Region, subregion, country or area *",AFRICA
903,2035,constant_fertility,5yearly,15_19,105.957937685589
903,2035,constant_mortality,5yearly,15_19,63.8267772281147
903,2035,high_variant,5yearly,15_19,72.4007082286642
903,2035,instant_replacement,5yearly,15_19,37.0323554806662
903,2035,low_variant,5yearly,15_19,55.7508895134391
903,2035,medium_variant,5yearly,15_19,64.0729450737472
903,2035,momentum,5yearly,15_19,40.6242535058925
903,2035,no_change,5yearly,15_19,105.572320215027
903,2035,zero_migration,5yearly,15_19,64.050845014761
903,2035,constant_fertility,5yearly,20_24,224.59504894272
903,2035,constant_mortality,5yearly,20_24,161.19840966468
903,2035,high_variant,5yearly,20_24,184.425450178635
903,2035,instant_replacement,5yearly,20_24,101.849286298017
903,2035,low_variant,5yearly,20_24,138.405032092294
903,2035,medium_variant,5yearly,20_24,161.405061331246
903,2035,momentum,5yearly,20_24,111.135438902153
903,2035,no_change,5yearly,20_24,224.279401024525
903,2035,zero_migration,5yearly,20_24,161.422781301418
903,2035,constant_fertility,5yearly,25_29,238.426856456255
903,2035,constant_mortality,5yearly,25_29,181.052949777855
903,2035,high_variant,5yearly,25_29,207.586141502145
903,2035,instant_replacement,5yearly,25_29,115.575800598733
903,2035,low_variant,5yearly,25_29,154.839115560385
903,2035,medium_variant,5yearly,25_29,181.212378720157
903,2035,momentum,5yearly,25_29,126.284105324766
903,2035,no_change,5yearly,25_29,238.175415584935
903,2035,zero_migration,5yearly,25_29,181.196756196065
903,2035,constant_fertility,5yearly,30_34,198.33212059124
903,2035,constant_mortality,5yearly,30_34,140.432993993176
903,2035,high_variant,5yearly,30_34,161.201795516387
903,2035,instant_replacement,5yearly,30_34,90.5471393473934
903,2035,low_variant,5yearly,30_34,119.884893650896
903,2035,medium_variant,5yearly,30_34,140.543236303018
903,2035,momentum,5yearly,30_34,98.9298992165931
903,2035,no_change,5yearly,30_34,198.150156946065
903,2035,zero_migration,5yearly,30_34,140.508044172128
903,2035,constant_fertility,5yearly,35_39,140.157672795783
903,2035,constant_mortality,5yearly,35_39,97.0923313855197
903,2035,high_variant,5yearly,35_39,111.380762045634
903,2035,instant_replacement,5yearly,35_39,62.4017020319191
903,2035,low_variant,5yearly,35_39,83.0002028294728
903,2035,medium_variant,5yearly,35_39,97.190616805115
903,2035,momentum,5yearly,35_39,68.3329846043619
903,2035,no_change,5yearly,35_39,140.064034018741
903,2035,zero_migration,5yearly,35_39,97.1099284459039
903,2035,constant_fertility,5yearly,40_44,65.0168856866872
903,2035,constant_mortality,5yearly,40_44,35.6576271916465
903,2035,high_variant,5yearly,40_44,40.875151297426
903,2035,instant_replacement,5yearly,40_44,22.8662814478989
903,2035,low_variant,5yearly,40_44,30.4868182607649
903,2035,medium_variant,5yearly,40_44,35.6810188884355
903,2035,momentum,5yearly,40_44,25.0924981987414
903,2035,no_change,5yearly,40_44,64.9662390220556
903,2035,zero_migration,5yearly,40_44,35.6581853392802
903,2035,constant_fertility,5yearly,45_49,21.4544557614267
903,2035,constant_mortality,5yearly,45_49,10.9132591986811
903,2035,high_variant,5yearly,45_49,12.5123322607248
903,2035,instant_replacement,5yearly,45_49,6.96935102164166
903,2035,low_variant,5yearly,45_49,9.35481730787905
903,2035,medium_variant,5yearly,45_49,10.9336073705372
903,2035,momentum,5yearly,45_49,7.69515171428713
903,2035,no_change,5yearly,45_49,21.4056821572573
903,2035,zero_migration,5yearly,45_49,10.9545978094887
903,2040,constant_fertility,5yearly,"Region, subregion, country or area *",AFRICA
903,2040,constant_mortality,5yearly,"Region, subregion, country or area *",AFRICA
903,2040,high_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2040,instant_replacement,5yearly,"Region, subregion, country or area *",AFRICA
903,2040,low_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2040,medium_variant,5yearly,"Region, subregion, country or area *",AFRICA
903,2040,momentum,5yearly,"Region, subregion, country or area *",AFRICA
903,2040,no_change,5yearly,"Region, subregion, country or area *",AFRICA
903,2040,zero_migration,5yearly,"Region, subregion, country or area *",AFRICA
903,2040,constant_fertility,5yearly,15_19,107.626214579745
903,2040,constant_mortality,5yearly,15_19,58.3624200256606
903,2040,high_variant,5yearly,15_19,66.6332706584831
903,2040,instant_replacement,5yearly,15_19,35.6556712932806
903,2040,low_variant,5yearly,15_19,50.7238189712749
903,2040,medium_variant,5yearly,15_19,58.6580661217761
903,2040,momentum,5yearly,15_19,39.5597724553682
903,2040,no_change,5yearly,15_19,107.100997230414
903,2040,zero_migration,5yearly,15_19,58.6268519548079
903,2040,constant_fertility,5yearly,20_24,226.631876529748
903,2040,constant_mortality,5yearly,20_24,151.82651924681
903,2040,high_variant,5yearly,20_24,174.702108170616
903,2040,instant_replacement,5yearly,20_24,100.272956443663
903,2040,low_variant,5yearly,20_24,129.601756448235
903,2040,medium_variant,5yearly,20_24,152.098841076741
903,2040,momentum,5yearly,20_24,110.25935286356
903,2040,no_change,5yearly,20_24,226.155075004608
903,2040,zero_migration,5yearly,20_24,152.119765632341
903,2040,constant_fertility,5yearly,25_29,239.708399910781
903,2040,constant_mortality,5yearly,25_29,173.208521488911
903,2040,high_variant,5yearly,25_29,200.000179831697
903,2040,instant_replacement,5yearly,25_29,116.195867399415
903,2040,low_variant,5yearly,25_29,146.942101210392
903,2040,medium_variant,5yearly,25_29,173.45835022084
903,2040,momentum,5yearly,25_29,127.977046248078
903,2040,no_change,5yearly,25_29,239.254471049293
903,2040,zero_migration,5yearly,25_29,173.455339814362
903,2040,constant_fertility,5yearly,30_34,199.200898925808
903,2040,constant_mortality,5yearly,30_34,133.708538734523
903,2040,high_variant,5yearly,30_34,154.784827563165
