continent,year,variant,gender,freq,age5yearinterval,totaldeaths
903,1955,estimates,male,5yearly,60_64,520.83
903,1955,estimates,female,5yearly,65_69,554.889
903,1955,estimates,male,5yearly,65_69,537.49
903,1955,estimates,female,5yearly,70_74,558.006
903,1955,estimates,male,5yearly,70_74,506.01
903,1955,estimates,female,5yearly,75_79,463.702
903,1955,estimates,male,5yearly,75_79,394.253
903,1955,estimates,female,5yearly,80_84,285.511
903,1955,estimates,male,5yearly,80_84,223.281
903,1955,estimates,female,5yearly,85_89,116.436
903,1955,estimates,male,5yearly,85_89,83.247
903,1955,estimates,female,5yearly,90_94,32.131
903,1955,estimates,male,5yearly,90_94,20.062
903,1955,estimates,female,5yearly,95plus,6.334
903,1955,estimates,male,5yearly,95plus,2.875
903,1960,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1960,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1960,estimates,female,5yearly,0_4,8644.303
903,1960,estimates,male,5yearly,0_4,9663.403
903,1960,estimates,female,5yearly,5_9,810.118
903,1960,estimates,male,5yearly,5_9,813.513
903,1960,estimates,female,5yearly,10_14,457.543
903,1960,estimates,male,5yearly,10_14,457.436
903,1960,estimates,female,5yearly,15_19,407.337
903,1960,estimates,male,5yearly,15_19,436.02
903,1960,estimates,female,5yearly,20_24,446.082
903,1960,estimates,male,5yearly,20_24,512.784
903,1960,estimates,female,5yearly,25_29,437.718
903,1960,estimates,male,5yearly,25_29,487.199
903,1960,estimates,female,5yearly,30_34,420.332
903,1960,estimates,male,5yearly,30_34,440.963
903,1960,estimates,female,5yearly,35_39,398.477
903,1960,estimates,male,5yearly,35_39,429.172
903,1960,estimates,female,5yearly,40_44,366.835
903,1960,estimates,male,5yearly,40_44,434.22
903,1960,estimates,female,5yearly,45_49,350.972
903,1960,estimates,male,5yearly,45_49,448.437
903,1960,estimates,female,5yearly,50_54,375.546
903,1960,estimates,male,5yearly,50_54,476.387
903,1960,estimates,female,5yearly,55_59,434.178
903,1960,estimates,male,5yearly,55_59,513.478
903,1960,estimates,female,5yearly,60_64,517.868
903,1960,estimates,male,5yearly,60_64,551.724
903,1960,estimates,female,5yearly,65_69,587.67
903,1960,estimates,male,5yearly,65_69,571.865
903,1960,estimates,female,5yearly,70_74,588.615
903,1960,estimates,male,5yearly,70_74,536.379
903,1960,estimates,female,5yearly,75_79,490.723
903,1960,estimates,male,5yearly,75_79,416.945
903,1960,estimates,female,5yearly,80_84,307.969
903,1960,estimates,male,5yearly,80_84,240.191
903,1960,estimates,female,5yearly,85_89,128.117
903,1960,estimates,male,5yearly,85_89,88.441
903,1960,estimates,female,5yearly,90_94,33.744
903,1960,estimates,male,5yearly,90_94,19.891
903,1960,estimates,female,5yearly,95plus,5.944
903,1960,estimates,male,5yearly,95plus,2.678
903,1965,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1965,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1965,estimates,female,5yearly,0_4,8877.619
903,1965,estimates,male,5yearly,0_4,9952.903
903,1965,estimates,female,5yearly,5_9,842.851
903,1965,estimates,male,5yearly,5_9,851.177
903,1965,estimates,female,5yearly,10_14,481.78
903,1965,estimates,male,5yearly,10_14,484.005
903,1965,estimates,female,5yearly,15_19,425.611
903,1965,estimates,male,5yearly,15_19,459.635
903,1965,estimates,female,5yearly,20_24,457.407
903,1965,estimates,male,5yearly,20_24,530.468
903,1965,estimates,female,5yearly,25_29,446.5
903,1965,estimates,male,5yearly,25_29,496.992
903,1965,estimates,female,5yearly,30_34,428.119
903,1965,estimates,male,5yearly,30_34,448.472
903,1965,estimates,female,5yearly,35_39,410.577
903,1965,estimates,male,5yearly,35_39,441.192
903,1965,estimates,female,5yearly,40_44,382.333
903,1965,estimates,male,5yearly,40_44,449.762
903,1965,estimates,female,5yearly,45_49,368.539
903,1965,estimates,male,5yearly,45_49,468.963
903,1965,estimates,female,5yearly,50_54,393.126
903,1965,estimates,male,5yearly,50_54,500.365
903,1965,estimates,female,5yearly,55_59,454.368
903,1965,estimates,male,5yearly,55_59,543.489
903,1965,estimates,female,5yearly,60_64,543.551
903,1965,estimates,male,5yearly,60_64,591.422
903,1965,estimates,female,5yearly,65_69,626.663
903,1965,estimates,male,5yearly,65_69,618.049
903,1965,estimates,female,5yearly,70_74,641.822
903,1965,estimates,male,5yearly,70_74,587.3
903,1965,estimates,female,5yearly,75_79,538.052
903,1965,estimates,male,5yearly,75_79,459.388
903,1965,estimates,female,5yearly,80_84,343.611
903,1965,estimates,male,5yearly,80_84,267.312
903,1965,estimates,female,5yearly,85_89,148.805
903,1965,estimates,male,5yearly,85_89,101.995
903,1965,estimates,female,5yearly,90_94,40.825
903,1965,estimates,male,5yearly,90_94,23.064
903,1965,estimates,female,5yearly,95plus,6.751
903,1965,estimates,male,5yearly,95plus,2.851
903,1970,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1970,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1970,estimates,female,5yearly,0_4,9157.908
903,1970,estimates,male,5yearly,0_4,10327.822
903,1970,estimates,female,5yearly,5_9,852.029
903,1970,estimates,male,5yearly,5_9,869.906
903,1970,estimates,female,5yearly,10_14,499.776
903,1970,estimates,male,5yearly,10_14,508.598
903,1970,estimates,female,5yearly,15_19,440.672
903,1970,estimates,male,5yearly,15_19,484.149
903,1970,estimates,female,5yearly,20_24,470.321
903,1970,estimates,male,5yearly,20_24,554.228
903,1970,estimates,female,5yearly,25_29,451.246
903,1970,estimates,male,5yearly,25_29,510.444
903,1970,estimates,female,5yearly,30_34,430.416
903,1970,estimates,male,5yearly,30_34,456.354
903,1970,estimates,female,5yearly,35_39,414.413
903,1970,estimates,male,5yearly,35_39,450.446
903,1970,estimates,female,5yearly,40_44,394.644
903,1970,estimates,male,5yearly,40_44,469.754
903,1970,estimates,female,5yearly,45_49,388.302
903,1970,estimates,male,5yearly,45_49,499.075
903,1970,estimates,female,5yearly,50_54,418.082
903,1970,estimates,male,5yearly,50_54,537.783
903,1970,estimates,female,5yearly,55_59,481.097
903,1970,estimates,male,5yearly,55_59,585.744
903,1970,estimates,female,5yearly,60_64,576.229
903,1970,estimates,male,5yearly,60_64,644.579
903,1970,estimates,female,5yearly,65_69,668.944
903,1970,estimates,male,5yearly,65_69,683.081
903,1970,estimates,female,5yearly,70_74,699.436
903,1970,estimates,male,5yearly,70_74,654.025
903,1970,estimates,female,5yearly,75_79,603.556
903,1970,estimates,male,5yearly,75_79,520.011
903,1970,estimates,female,5yearly,80_84,390.88
903,1970,estimates,male,5yearly,80_84,306.656
903,1970,estimates,female,5yearly,85_89,175.598
903,1970,estimates,male,5yearly,85_89,119.729
903,1970,estimates,female,5yearly,90_94,50.608
903,1970,estimates,male,5yearly,90_94,28.067
903,1970,estimates,female,5yearly,95plus,8.826
903,1970,estimates,male,5yearly,95plus,3.546
903,1975,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1975,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1975,estimates,female,5yearly,0_4,9381.112
903,1975,estimates,male,5yearly,0_4,10615.858
903,1975,estimates,female,5yearly,5_9,874.203
903,1975,estimates,male,5yearly,5_9,903.796
903,1975,estimates,female,5yearly,10_14,518.815
903,1975,estimates,male,5yearly,10_14,535.175
903,1975,estimates,female,5yearly,15_19,461.705
903,1975,estimates,male,5yearly,15_19,512.865
903,1975,estimates,female,5yearly,20_24,496.768
903,1975,estimates,male,5yearly,20_24,589.205
903,1975,estimates,female,5yearly,25_29,473.12
903,1975,estimates,male,5yearly,25_29,541.024
903,1975,estimates,female,5yearly,30_34,442.495
903,1975,estimates,male,5yearly,30_34,476.461
903,1975,estimates,female,5yearly,35_39,423.635
903,1975,estimates,male,5yearly,35_39,464.244
903,1975,estimates,female,5yearly,40_44,406.756
903,1975,estimates,male,5yearly,40_44,485.448
903,1975,estimates,female,5yearly,45_49,408.586
903,1975,estimates,male,5yearly,45_49,528.38
903,1975,estimates,female,5yearly,50_54,444.438
903,1975,estimates,male,5yearly,50_54,580.571
903,1975,estimates,female,5yearly,55_59,512.13
903,1975,estimates,male,5yearly,55_59,636.572
903,1975,estimates,female,5yearly,60_64,610.742
903,1975,estimates,male,5yearly,60_64,699.8
903,1975,estimates,female,5yearly,65_69,715.553
903,1975,estimates,male,5yearly,65_69,747.133
903,1975,estimates,female,5yearly,70_74,762.838
903,1975,estimates,male,5yearly,70_74,729.105
903,1975,estimates,female,5yearly,75_79,679.984
903,1975,estimates,male,5yearly,75_79,593.518
903,1975,estimates,female,5yearly,80_84,458.202
903,1975,estimates,male,5yearly,80_84,360.779
903,1975,estimates,female,5yearly,85_89,211.21
903,1975,estimates,male,5yearly,85_89,144.759
903,1975,estimates,female,5yearly,90_94,64.354
903,1975,estimates,male,5yearly,90_94,35.3
903,1975,estimates,female,5yearly,95plus,12.035
903,1975,estimates,male,5yearly,95plus,4.724
903,1980,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1980,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1980,estimates,female,5yearly,0_4,9666.479
903,1980,estimates,male,5yearly,0_4,10994.078
903,1980,estimates,female,5yearly,5_9,919.097
903,1980,estimates,male,5yearly,5_9,959.101
903,1980,estimates,female,5yearly,10_14,549.5
903,1980,estimates,male,5yearly,10_14,572.812
903,1980,estimates,female,5yearly,15_19,486.569
903,1980,estimates,male,5yearly,15_19,549.719
903,1980,estimates,female,5yearly,20_24,526.287
903,1980,estimates,male,5yearly,20_24,632.119
903,1980,estimates,female,5yearly,25_29,508.705
903,1980,estimates,male,5yearly,25_29,586.283
903,1980,estimates,female,5yearly,30_34,474.473
903,1980,estimates,male,5yearly,30_34,520.731
903,1980,estimates,female,5yearly,35_39,447.569
903,1980,estimates,male,5yearly,35_39,501.258
903,1980,estimates,female,5yearly,40_44,426.209
903,1980,estimates,male,5yearly,40_44,513.709
903,1980,estimates,female,5yearly,45_49,429.319
903,1980,estimates,male,5yearly,45_49,558.073
903,1980,estimates,female,5yearly,50_54,474.093
903,1980,estimates,male,5yearly,50_54,623.848
903,1980,estimates,female,5yearly,55_59,549.87
903,1980,estimates,male,5yearly,55_59,691.438
903,1980,estimates,female,5yearly,60_64,658.008
903,1980,estimates,male,5yearly,60_64,764.695
903,1980,estimates,female,5yearly,65_69,771.35
903,1980,estimates,male,5yearly,65_69,818.884
903,1980,estimates,female,5yearly,70_74,831.404
903,1980,estimates,male,5yearly,70_74,807.333
903,1980,estimates,female,5yearly,75_79,759.405
903,1980,estimates,male,5yearly,75_79,673.451
903,1980,estimates,female,5yearly,80_84,534.173
903,1980,estimates,male,5yearly,80_84,424.949
903,1980,estimates,female,5yearly,85_89,257.482
903,1980,estimates,male,5yearly,85_89,177.855
903,1980,estimates,female,5yearly,90_94,79.968
903,1980,estimates,male,5yearly,90_94,44.753
903,1980,estimates,female,5yearly,95plus,16.055
903,1980,estimates,male,5yearly,95plus,6.293
903,1985,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1985,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1985,estimates,female,5yearly,0_4,9994.932
903,1985,estimates,male,5yearly,0_4,11396.76
903,1985,estimates,female,5yearly,5_9,977.559
903,1985,estimates,male,5yearly,5_9,1022.874
903,1985,estimates,female,5yearly,10_14,596.189
903,1985,estimates,male,5yearly,10_14,626.142
903,1985,estimates,female,5yearly,15_19,526.705
903,1985,estimates,male,5yearly,15_19,600.815
903,1985,estimates,female,5yearly,20_24,573.182
903,1985,estimates,male,5yearly,20_24,694.185
903,1985,estimates,female,5yearly,25_29,562.589
903,1985,estimates,male,5yearly,25_29,658.092
903,1985,estimates,female,5yearly,30_34,531.547
903,1985,estimates,male,5yearly,30_34,598.525
903,1985,estimates,female,5yearly,35_39,498.931
903,1985,estimates,male,5yearly,35_39,579.387
903,1985,estimates,female,5yearly,40_44,466.377
903,1985,estimates,male,5yearly,40_44,578.902
903,1985,estimates,female,5yearly,45_49,461.738
903,1985,estimates,male,5yearly,45_49,606.813
903,1985,estimates,female,5yearly,50_54,508.764
903,1985,estimates,male,5yearly,50_54,672.085
903,1985,estimates,female,5yearly,55_59,595.203
903,1985,estimates,male,5yearly,55_59,753.455
903,1985,estimates,female,5yearly,60_64,717.985
903,1985,estimates,male,5yearly,60_64,841.452
903,1985,estimates,female,5yearly,65_69,850.303
903,1985,estimates,male,5yearly,65_69,909.791
903,1985,estimates,female,5yearly,70_74,921.42
903,1985,estimates,male,5yearly,70_74,906.851
903,1985,estimates,female,5yearly,75_79,853.762
903,1985,estimates,male,5yearly,75_79,767.905
903,1985,estimates,female,5yearly,80_84,614.813
903,1985,estimates,male,5yearly,80_84,493.766
903,1985,estimates,female,5yearly,85_89,307.449
903,1985,estimates,male,5yearly,85_89,213.695
903,1985,estimates,female,5yearly,90_94,99.923
903,1985,estimates,male,5yearly,90_94,56.465
903,1985,estimates,female,5yearly,95plus,20.58
903,1985,estimates,male,5yearly,95plus,8.208
903,1990,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1990,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1990,estimates,female,5yearly,0_4,10617.283
903,1990,estimates,male,5yearly,0_4,12143.508
903,1990,estimates,female,5yearly,5_9,1079.545
903,1990,estimates,male,5yearly,5_9,1137.741
903,1990,estimates,female,5yearly,10_14,674.012
903,1990,estimates,male,5yearly,10_14,710.597
903,1990,estimates,female,5yearly,15_19,604.851
903,1990,estimates,male,5yearly,15_19,688.076
903,1990,estimates,female,5yearly,20_24,678.718
903,1990,estimates,male,5yearly,20_24,806.751
903,1990,estimates,female,5yearly,25_29,695.381
903,1990,estimates,male,5yearly,25_29,799.921
903,1990,estimates,female,5yearly,30_34,675.534
903,1990,estimates,male,5yearly,30_34,771.018
903,1990,estimates,female,5yearly,35_39,635.824
903,1990,estimates,male,5yearly,35_39,761.783
903,1990,estimates,female,5yearly,40_44,577.555
903,1990,estimates,male,5yearly,40_44,738.081
903,1990,estimates,female,5yearly,45_49,548.678
903,1990,estimates,male,5yearly,45_49,732.569
903,1990,estimates,female,5yearly,50_54,579.99
903,1990,estimates,male,5yearly,50_54,768.456
903,1990,estimates,female,5yearly,55_59,664.32
903,1990,estimates,male,5yearly,55_59,845.612
903,1990,estimates,female,5yearly,60_64,803.982
903,1990,estimates,male,5yearly,60_64,955.112
903,1990,estimates,female,5yearly,65_69,958.242
903,1990,estimates,male,5yearly,65_69,1041.37
903,1990,estimates,female,5yearly,70_74,1047.299
903,1990,estimates,male,5yearly,70_74,1051.54
903,1990,estimates,female,5yearly,75_79,974.388
903,1990,estimates,male,5yearly,75_79,902.531
903,1990,estimates,female,5yearly,80_84,712.277
903,1990,estimates,male,5yearly,80_84,590.556
903,1990,estimates,female,5yearly,85_89,364.04
903,1990,estimates,male,5yearly,85_89,259.647
903,1990,estimates,female,5yearly,90_94,121.027
903,1990,estimates,male,5yearly,90_94,69.942
903,1990,estimates,female,5yearly,95plus,25.81
903,1990,estimates,male,5yearly,95plus,10.674
903,1995,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,1995,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,1995,estimates,female,5yearly,0_4,10419.756
903,1995,estimates,male,5yearly,0_4,11925.266
903,1995,estimates,female,5yearly,5_9,1091.544
903,1995,estimates,male,5yearly,5_9,1146.981
903,1995,estimates,female,5yearly,10_14,731.33
903,1995,estimates,male,5yearly,10_14,772.081
903,1995,estimates,female,5yearly,15_19,677.485
903,1995,estimates,male,5yearly,15_19,758.851
903,1995,estimates,female,5yearly,20_24,815.834
903,1995,estimates,male,5yearly,20_24,908.529
903,1995,estimates,female,5yearly,25_29,907.924
903,1995,estimates,male,5yearly,25_29,951.948
903,1995,estimates,female,5yearly,30_34,923.093
903,1995,estimates,male,5yearly,30_34,985.585
903,1995,estimates,female,5yearly,35_39,872.256
903,1995,estimates,male,5yearly,35_39,1008.501
903,1995,estimates,female,5yearly,40_44,771.031
903,1995,estimates,male,5yearly,40_44,960.889
903,1995,estimates,female,5yearly,45_49,700.597
903,1995,estimates,male,5yearly,45_49,913.477
903,1995,estimates,female,5yearly,50_54,701.995
903,1995,estimates,male,5yearly,50_54,905.942
903,1995,estimates,female,5yearly,55_59,758.881
903,1995,estimates,male,5yearly,55_59,938.641
903,1995,estimates,female,5yearly,60_64,898.48
903,1995,estimates,male,5yearly,60_64,1050.391
903,1995,estimates,female,5yearly,65_69,1075.176
903,1995,estimates,male,5yearly,65_69,1164.877
903,1995,estimates,female,5yearly,70_74,1188.344
903,1995,estimates,male,5yearly,70_74,1185.529
903,1995,estimates,female,5yearly,75_79,1122.057
903,1995,estimates,male,5yearly,75_79,1036.806
903,1995,estimates,female,5yearly,80_84,821.982
903,1995,estimates,male,5yearly,80_84,696.11
903,1995,estimates,female,5yearly,85_89,426.153
903,1995,estimates,male,5yearly,85_89,315.507
903,1995,estimates,female,5yearly,90_94,147.005
903,1995,estimates,male,5yearly,90_94,86.497
903,1995,estimates,female,5yearly,95plus,32.709
903,1995,estimates,male,5yearly,95plus,13.455
903,2000,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,2000,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,2000,estimates,female,5yearly,0_4,9846.117
903,2000,estimates,male,5yearly,0_4,11351.181
903,2000,estimates,female,5yearly,5_9,1078.485
903,2000,estimates,male,5yearly,5_9,1152.444
903,2000,estimates,female,5yearly,10_14,765.404
903,2000,estimates,male,5yearly,10_14,824.29
903,2000,estimates,female,5yearly,15_19,719.717
903,2000,estimates,male,5yearly,15_19,817.801
903,2000,estimates,female,5yearly,20_24,916.553
903,2000,estimates,male,5yearly,20_24,990.157
903,2000,estimates,female,5yearly,25_29,1104.127
903,2000,estimates,male,5yearly,25_29,1071.781
903,2000,estimates,female,5yearly,30_34,1181.974
903,2000,estimates,male,5yearly,30_34,1166.93
903,2000,estimates,female,5yearly,35_39,1124.014
903,2000,estimates,male,5yearly,35_39,1221.355
903,2000,estimates,female,5yearly,40_44,972.264
903,2000,estimates,male,5yearly,40_44,1160.684
903,2000,estimates,female,5yearly,45_49,861.167
903,2000,estimates,male,5yearly,45_49,1088.689
903,2000,estimates,female,5yearly,50_54,828.258
903,2000,estimates,male,5yearly,50_54,1051.558
903,2000,estimates,female,5yearly,55_59,853.295
903,2000,estimates,male,5yearly,55_59,1046.216
903,2000,estimates,female,5yearly,60_64,978.96
903,2000,estimates,male,5yearly,60_64,1129.469
903,2000,estimates,female,5yearly,65_69,1170.305
903,2000,estimates,male,5yearly,65_69,1257.228
903,2000,estimates,female,5yearly,70_74,1313.198
903,2000,estimates,male,5yearly,70_74,1309.209
903,2000,estimates,female,5yearly,75_79,1264.393
903,2000,estimates,male,5yearly,75_79,1159.448
903,2000,estimates,female,5yearly,80_84,952.606
903,2000,estimates,male,5yearly,80_84,798.019
903,2000,estimates,female,5yearly,85_89,500.149
903,2000,estimates,male,5yearly,85_89,375.859
903,2000,estimates,female,5yearly,90_94,176.337
903,2000,estimates,male,5yearly,90_94,108.485
903,2000,estimates,female,5yearly,95plus,41.427
903,2000,estimates,male,5yearly,95plus,17.623
903,2005,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,2005,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,2005,estimates,female,5yearly,0_4,8910.186
903,2005,estimates,male,5yearly,0_4,10346.344
903,2005,estimates,female,5yearly,5_9,1010.058
903,2005,estimates,male,5yearly,5_9,1091.376
903,2005,estimates,female,5yearly,10_14,753.972
903,2005,estimates,male,5yearly,10_14,822.435
903,2005,estimates,female,5yearly,15_19,706.552
903,2005,estimates,male,5yearly,15_19,817.013
903,2005,estimates,female,5yearly,20_24,880.764
903,2005,estimates,male,5yearly,20_24,970.194
903,2005,estimates,female,5yearly,25_29,1053.084
903,2005,estimates,male,5yearly,25_29,1023.106
903,2005,estimates,female,5yearly,30_34,1143.139
903,2005,estimates,male,5yearly,30_34,1109.626
903,2005,estimates,female,5yearly,35_39,1107.526
903,2005,estimates,male,5yearly,35_39,1174.323
903,2005,estimates,female,5yearly,40_44,962.775
903,2005,estimates,male,5yearly,40_44,1126.489
903,2005,estimates,female,5yearly,45_49,855.26
903,2005,estimates,male,5yearly,45_49,1077.08
903,2005,estimates,female,5yearly,50_54,836.57
903,2005,estimates,male,5yearly,50_54,1067.318
903,2005,estimates,female,5yearly,55_59,873.482
903,2005,estimates,male,5yearly,55_59,1082.657
903,2005,estimates,female,5yearly,60_64,1004.477
903,2005,estimates,male,5yearly,60_64,1169.059
903,2005,estimates,female,5yearly,65_69,1200.809
903,2005,estimates,male,5yearly,65_69,1288.505
903,2005,estimates,female,5yearly,70_74,1380.345
903,2005,estimates,male,5yearly,70_74,1374.506
903,2005,estimates,female,5yearly,75_79,1384.593
903,2005,estimates,male,5yearly,75_79,1278.524
903,2005,estimates,female,5yearly,80_84,1091.718
903,2005,estimates,male,5yearly,80_84,912.045
903,2005,estimates,female,5yearly,85_89,601.772
903,2005,estimates,male,5yearly,85_89,445.856
903,2005,estimates,female,5yearly,90_94,216.525
903,2005,estimates,male,5yearly,90_94,136.292
903,2005,estimates,female,5yearly,95plus,52.308
903,2005,estimates,male,5yearly,95plus,23.926
903,2010,estimates,female,5yearly,"Region, subregion, country or area *",AFRICA
903,2010,estimates,male,5yearly,"Region, subregion, country or area *",AFRICA
903,2010,estimates,female,5yearly,0_4,8095.625
903,2010,estimates,male,5yearly,0_4,9472.509
903,2010,estimates,female,5yearly,5_9,939.822
903,2010,estimates,male,5yearly,5_9,1050.471
903,2010,estimates,female,5yearly,10_14,731.883
903,2010,estimates,male,5yearly,10_14,824.626
903,2010,estimates,female,5yearly,15_19,704.646
903,2010,estimates,male,5yearly,15_19,841.373
903,2010,estimates,female,5yearly,20_24,836.49
903,2010,estimates,male,5yearly,20_24,979.744
903,2010,estimates,female,5yearly,25_29,916.942
903,2010,estimates,male,5yearly,25_29,994.058
903,2010,estimates,female,5yearly,30_34,952.543
903,2010,estimates,male,5yearly,30_34,1023.915
903,2010,estimates,female,5yearly,35_39,933.475
903,2010,estimates,male,5yearly,35_39,1068.725
903,2010,estimates,female,5yearly,40_44,847.718
903,2010,estimates,male,5yearly,40_44,1049.258
903,2010,estimates,female,5yearly,45_49,790.404
903,2010,estimates,male,5yearly,45_49,1037.584
903,2010,estimates,female,5yearly,50_54,814.421
903,2010,estimates,male,5yearly,50_54,1077.662
903,2010,estimates,female,5yearly,55_59,898.638
903,2010,estimates,male,5yearly,55_59,1142.067
903,2010,estimates,female,5yearly,60_64,1062.173
903,2010,estimates,male,5yearly,60_64,1263.034
903,2010,estimates,female,5yearly,65_69,1278.867
903,2010,estimates,male,5yearly,65_69,1390.377
903,2010,estimates,female,5yearly,70_74,1469.258
903,2010,estimates,male,5yearly,70_74,1461.26
903,2010,estimates,female,5yearly,75_79,1518.023
903,2010,estimates,male,5yearly,75_79,1385.19
903,2010,estimates,female,5yearly,80_84,1259.171
903,2010,estimates,male,5yearly,80_84,1049.327
903,2010,estimates,female,5yearly,85_89,725.026
903,2010,estimates,male,5yearly,85_89,540.721
903,2010,estimates,female,5yearly,90_94,272.313
903,2010,estimates,male,5yearly,90_94,170.796
903,2010,estimates,female,5yearly,95plus,67.04
903,2010,estimates,male,5yearly,95plus,32.202
903,2015,constant_fertility,female,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,constant_fertility,male,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,high_variant,female,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,high_variant,male,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,low_variant,female,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,low_variant,male,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,medium_variant,female,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,medium_variant,male,5yearly,"Region, subregion, country or area *",AFRICA
903,2015,constant_fertility,female,5yearly,0_4,7848.316
903,2015,constant_fertility,male,5yearly,0_4,9352.907
903,2015,high_variant,female,5yearly,0_4,7722.783
903,2015,high_variant,male,5yearly,0_4,9201.136
903,2015,low_variant,female,5yearly,0_4,7118.366
