continent,variant,year,medianageofpopulation
904,momentum,2075,38.7397978174012
904,no_change,2075,37.3753971615437
904,zero_migration,2075,46.5470797124046
904,constant_fertility,2080,40.008091226361
904,constant_mortality,2080,43.8986215125166
904,high_variant,2080,39.5503145410601
904,instant_replacement,2080,42.5302731983939
904,low_variant,2080,57.0195941720381
904,medium_variant,2080,47.4343216804506
904,momentum,2080,38.7240663140078
904,no_change,2080,37.2059571429287
904,zero_migration,2080,47.2222046516353
904,constant_fertility,2085,40.03567486638
904,constant_mortality,2085,44.0475940554879
904,high_variant,2085,39.7437252201139
904,instant_replacement,2085,42.8157782631677
904,low_variant,2085,57.9846255248502
904,medium_variant,2085,47.9898788105203
904,momentum,2085,38.6885679939149
904,no_change,2085,37.0370397180647
904,zero_migration,2085,47.7718838967197
904,constant_fertility,2090,40.0570908499658
904,constant_mortality,2090,44.1274179954062
904,high_variant,2090,39.9840514513426
904,instant_replacement,2090,43.0834349700152
904,low_variant,2090,58.7154748093254
904,medium_variant,2090,48.449506397489
904,momentum,2090,38.6760131574007
904,no_change,2090,36.8809555880429
904,zero_migration,2090,48.2256267217117
904,constant_fertility,2095,40.0801505933675
904,constant_mortality,2095,44.1575108880665
904,high_variant,2095,40.2900839741879
904,instant_replacement,2095,43.3705048923765
904,low_variant,2095,59.3712536846788
904,medium_variant,2095,48.8439927984757
904,momentum,2095,38.6904715708857
904,no_change,2095,36.7317216048716
904,zero_migration,2095,48.6153230303663
904,constant_fertility,2100,40.0997854497373
904,constant_mortality,2100,44.1417996891171
904,high_variant,2100,40.60248216991
904,instant_replacement,2100,43.6779471961418
904,low_variant,2100,59.9426707315319
904,medium_variant,2100,49.1888484109071
904,momentum,2100,38.7108705846659
904,no_change,2100,36.5804121182941
904,zero_migration,2100,48.9584006089087
904,constant_fertility,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,constant_mortality,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,estimates,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,high_variant,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,instant_replacement,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,low_variant,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,medium_variant,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,momentum,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,no_change,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
904,zero_migration,"Region, subregion, country or area *",LATIN AMERICA AND THE CARIBBEAN
