continent,year,variant,freq,age5yearinterval,noofbirthbymother
935,1975,estimates,5yearly,45_49,2936.773
935,1980,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1980,estimates,5yearly,15_19,45188.815
935,1980,estimates,5yearly,20_24,140087.002
935,1980,estimates,5yearly,25_29,121210.758
935,1980,estimates,5yearly,30_34,57477.848
935,1980,estimates,5yearly,35_39,25973.074
935,1980,estimates,5yearly,40_44,10384.454
935,1980,estimates,5yearly,45_49,2492.777
935,1985,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1985,estimates,5yearly,15_19,47959.077
935,1985,estimates,5yearly,20_24,165057.476
935,1985,estimates,5yearly,25_29,125080.592
935,1985,estimates,5yearly,30_34,62653.998
935,1985,estimates,5yearly,35_39,27344.842
935,1985,estimates,5yearly,40_44,9442.055
935,1985,estimates,5yearly,45_49,2295.12
935,1990,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1990,estimates,5yearly,15_19,44256.947
935,1990,estimates,5yearly,20_24,146217.219
935,1990,estimates,5yearly,25_29,123099.886
935,1990,estimates,5yearly,30_34,58917.822
935,1990,estimates,5yearly,35_39,25529.058
935,1990,estimates,5yearly,40_44,8902.24
935,1990,estimates,5yearly,45_49,1845.982
935,1995,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,1995,estimates,5yearly,15_19,39156.397
935,1995,estimates,5yearly,20_24,133657.232
935,1995,estimates,5yearly,25_29,115918.666
935,1995,estimates,5yearly,30_34,58433.767
935,1995,estimates,5yearly,35_39,24889.616
935,1995,estimates,5yearly,40_44,8586.217
935,1995,estimates,5yearly,45_49,2023.331
935,2000,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,2000,estimates,5yearly,15_19,35731.317
935,2000,estimates,5yearly,20_24,132602.842
935,2000,estimates,5yearly,25_29,113785.525
935,2000,estimates,5yearly,30_34,61237.626
935,2000,estimates,5yearly,35_39,25391.877
935,2000,estimates,5yearly,40_44,7968.864
935,2000,estimates,5yearly,45_49,1931.793
935,2005,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,2005,estimates,5yearly,15_19,31105.286
935,2005,estimates,5yearly,20_24,139117.548
935,2005,estimates,5yearly,25_29,115443.035
935,2005,estimates,5yearly,30_34,61087.115
935,2005,estimates,5yearly,35_39,25836.754
935,2005,estimates,5yearly,40_44,8156.804
935,2005,estimates,5yearly,45_49,1866.16
935,2010,estimates,5yearly,"Region, subregion, country or area *",ASIA
935,2010,estimates,5yearly,15_19,26382.5
935,2010,estimates,5yearly,20_24,133366.215
935,2010,estimates,5yearly,25_29,122056.873
935,2010,estimates,5yearly,30_34,62884.192
935,2010,estimates,5yearly,35_39,26060.679
935,2010,estimates,5yearly,40_44,8128.751
935,2010,estimates,5yearly,45_49,1766.268
935,2015,constant_fertility,5yearly,"Region, subregion, country or area *",ASIA
935,2015,constant_mortality,5yearly,"Region, subregion, country or area *",ASIA
935,2015,high_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2015,instant_replacement,5yearly,"Region, subregion, country or area *",ASIA
935,2015,low_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2015,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2015,momentum,5yearly,"Region, subregion, country or area *",ASIA
935,2015,no_change,5yearly,"Region, subregion, country or area *",ASIA
935,2015,zero_migration,5yearly,"Region, subregion, country or area *",ASIA
935,2015,constant_fertility,5yearly,15_19,26596.734
935,2015,constant_mortality,5yearly,15_19,23142.956
935,2015,high_variant,5yearly,15_19,25543.121
935,2015,instant_replacement,5yearly,15_19,21789.299
935,2015,low_variant,5yearly,15_19,20587.497
935,2015,medium_variant,5yearly,15_19,23150.202
935,2015,momentum,5yearly,15_19,22061.153
935,2015,no_change,5yearly,15_19,26588.209
935,2015,zero_migration,5yearly,15_19,23223.979
935,2015,constant_fertility,5yearly,20_24,127677.201
935,2015,constant_mortality,5yearly,20_24,120642.957
935,2015,high_variant,5yearly,20_24,134407.102
935,2015,instant_replacement,5yearly,20_24,122852.203
935,2015,low_variant,5yearly,20_24,106662.028
935,2015,medium_variant,5yearly,20_24,120692.417
935,2015,momentum,5yearly,20_24,124209.031
935,2015,no_change,5yearly,20_24,127625.363
935,2015,zero_migration,5yearly,20_24,121056.59
935,2015,constant_fertility,5yearly,25_29,125528.33
935,2015,constant_mortality,5yearly,25_29,122344.459
935,2015,high_variant,5yearly,25_29,136995.05
935,2015,instant_replacement,5yearly,25_29,128397.946
935,2015,low_variant,5yearly,25_29,107813.416
935,2015,medium_variant,5yearly,25_29,122391.949
935,2015,momentum,5yearly,25_29,129477.818
935,2015,no_change,5yearly,25_29,125479.154
935,2015,zero_migration,5yearly,25_29,122590.589
935,2015,constant_fertility,5yearly,30_34,69155.094
935,2015,constant_mortality,5yearly,30_34,68510.485
935,2015,high_variant,5yearly,30_34,76811.404
935,2015,instant_replacement,5yearly,30_34,71440.159
935,2015,low_variant,5yearly,30_34,60438.335
935,2015,medium_variant,5yearly,30_34,68536.365
935,2015,momentum,5yearly,30_34,71944.657
935,2015,no_change,5yearly,30_34,69127.695
935,2015,zero_migration,5yearly,30_34,68606.654
935,2015,constant_fertility,5yearly,35_39,28098.809
935,2015,constant_mortality,5yearly,35_39,27305.46
935,2015,high_variant,5yearly,35_39,30630.8
935,2015,instant_replacement,5yearly,35_39,28019.212
935,2015,low_variant,5yearly,35_39,24161.771
935,2015,medium_variant,5yearly,35_39,27317.191
935,2015,momentum,5yearly,35_39,28222.673
935,2015,no_change,5yearly,35_39,28085.746
935,2015,zero_migration,5yearly,35_39,27364.861
935,2015,constant_fertility,5yearly,40_44,8669.528
935,2015,constant_mortality,5yearly,40_44,8502.517
935,2015,high_variant,5yearly,40_44,9540.418
935,2015,instant_replacement,5yearly,40_44,8811.209
935,2015,low_variant,5yearly,40_44,7514.562
935,2015,medium_variant,5yearly,40_44,8506.615
935,2015,momentum,5yearly,40_44,8877.241
935,2015,no_change,5yearly,40_44,8664.828
935,2015,zero_migration,5yearly,40_44,8524.928
935,2015,constant_fertility,5yearly,45_49,1985.03
935,2015,constant_mortality,5yearly,45_49,1718.117
935,2015,high_variant,5yearly,45_49,1908.219
935,2015,instant_replacement,5yearly,45_49,1674.675
935,2015,low_variant,5yearly,45_49,1526.477
935,2015,medium_variant,5yearly,45_49,1719.261
935,2015,momentum,5yearly,45_49,1691.324
935,2015,no_change,5yearly,45_49,1983.661
935,2015,zero_migration,5yearly,45_49,1724.37
935,2020,constant_fertility,5yearly,"Region, subregion, country or area *",ASIA
935,2020,constant_mortality,5yearly,"Region, subregion, country or area *",ASIA
935,2020,high_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2020,instant_replacement,5yearly,"Region, subregion, country or area *",ASIA
935,2020,low_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2020,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2020,momentum,5yearly,"Region, subregion, country or area *",ASIA
935,2020,no_change,5yearly,"Region, subregion, country or area *",ASIA
935,2020,zero_migration,5yearly,"Region, subregion, country or area *",ASIA
935,2020,constant_fertility,5yearly,15_19,27112.351
935,2020,constant_mortality,5yearly,15_19,20523.262
935,2020,high_variant,5yearly,15_19,24112.045
935,2020,instant_replacement,5yearly,15_19,19955.859
935,2020,low_variant,5yearly,15_19,16789.568
935,2020,medium_variant,5yearly,15_19,20546.556
935,2020,momentum,5yearly,15_19,20410.86
935,2020,no_change,5yearly,15_19,27080.34
935,2020,zero_migration,5yearly,15_19,20682.825
935,2020,constant_fertility,5yearly,20_24,125773.042
935,2020,constant_mortality,5yearly,20_24,109581.788
935,2020,high_variant,5yearly,20_24,130093.485
935,2020,instant_replacement,5yearly,20_24,112707.68
935,2020,low_variant,5yearly,20_24,89063.847
935,2020,medium_variant,5yearly,20_24,109747.908
935,2020,momentum,5yearly,20_24,115312.532
935,2020,no_change,5yearly,20_24,125588.346
935,2020,zero_migration,5yearly,20_24,110599.943
935,2020,constant_fertility,5yearly,25_29,120101.189
935,2020,constant_mortality,5yearly,25_29,112688.979
935,2020,high_variant,5yearly,25_29,134582.205
935,2020,instant_replacement,5yearly,25_29,118467.03
935,2020,low_variant,5yearly,25_29,91196.676
935,2020,medium_variant,5yearly,25_29,112862.072
935,2020,momentum,5yearly,25_29,120691.782
935,2020,no_change,5yearly,25_29,119915.701
935,2020,zero_migration,5yearly,25_29,113539.502
935,2020,constant_fertility,5yearly,30_34,71458.228
935,2020,constant_mortality,5yearly,30_34,73347.729
935,2020,high_variant,5yearly,30_34,88044.427
935,2020,instant_replacement,5yearly,30_34,78587.373
935,2020,low_variant,5yearly,30_34,59027.303
935,2020,medium_variant,5yearly,30_34,73444.942
935,2020,momentum,5yearly,30_34,79618.43
935,2020,no_change,5yearly,30_34,71351.889
935,2020,zero_migration,5yearly,30_34,73658.181
935,2020,constant_fertility,5yearly,35_39,30852.853
935,2020,constant_mortality,5yearly,35_39,31225.709
935,2020,high_variant,5yearly,35_39,37618.329
935,2020,instant_replacement,5yearly,35_39,33583.681
935,2020,low_variant,5yearly,35_39,25128.246
935,2020,medium_variant,5yearly,35_39,31269.465
935,2020,momentum,5yearly,35_39,33952.386
935,2020,no_change,5yearly,35_39,30801.235
935,2020,zero_migration,5yearly,35_39,31332.914
935,2020,constant_fertility,5yearly,40_44,9420.052
935,2020,constant_mortality,5yearly,40_44,9016.006
935,2020,high_variant,5yearly,40_44,10862.811
935,2020,instant_replacement,5yearly,40_44,9695.366
935,2020,low_variant,5yearly,40_44,7264.921
935,2020,medium_variant,5yearly,40_44,9031.041
935,2020,momentum,5yearly,40_44,9818.012
935,2020,no_change,5yearly,40_44,9400.823
935,2020,zero_migration,5yearly,40_44,9066.648
935,2020,constant_fertility,5yearly,45_49,2180.086
935,2020,constant_mortality,5yearly,45_49,1608.195
935,2020,high_variant,5yearly,45_49,1906.636
935,2020,instant_replacement,5yearly,45_49,1608.17
935,2020,low_variant,5yearly,45_49,1313.912
935,2020,medium_variant,5yearly,45_49,1612.118
935,2020,momentum,5yearly,45_49,1640.626
935,2020,no_change,5yearly,45_49,2174.594
935,2020,zero_migration,5yearly,45_49,1625.011
935,2025,constant_fertility,5yearly,"Region, subregion, country or area *",ASIA
935,2025,constant_mortality,5yearly,"Region, subregion, country or area *",ASIA
935,2025,high_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2025,instant_replacement,5yearly,"Region, subregion, country or area *",ASIA
935,2025,low_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2025,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2025,momentum,5yearly,"Region, subregion, country or area *",ASIA
935,2025,no_change,5yearly,"Region, subregion, country or area *",ASIA
935,2025,zero_migration,5yearly,"Region, subregion, country or area *",ASIA
935,2025,constant_fertility,5yearly,15_19,27509.874
935,2025,constant_mortality,5yearly,15_19,18702.404
935,2025,high_variant,5yearly,15_19,22955.091
935,2025,instant_replacement,5yearly,15_19,18681.113
935,2025,low_variant,5yearly,15_19,14328.93
935,2025,medium_variant,5yearly,15_19,18750.316
935,2025,momentum,5yearly,15_19,19191.586
935,2025,no_change,5yearly,15_19,27435.109
935,2025,zero_migration,5yearly,15_19,18876.485
935,2025,constant_fertility,5yearly,20_24,128006.696
935,2025,constant_mortality,5yearly,20_24,103559.971
935,2025,high_variant,5yearly,20_24,128614.365
935,2025,instant_replacement,5yearly,20_24,108698.027
935,2025,low_variant,5yearly,20_24,78765.964
935,2025,medium_variant,5yearly,20_24,103870.952
935,2025,momentum,5yearly,20_24,112051.729
935,2025,no_change,5yearly,20_24,127637.676
935,2025,zero_migration,5yearly,20_24,104875.829
935,2025,constant_fertility,5yearly,25_29,118090.574
935,2025,constant_mortality,5yearly,25_29,107306.646
935,2025,high_variant,5yearly,25_29,134064.775
935,2025,instant_replacement,5yearly,25_29,114402.828
935,2025,low_variant,5yearly,25_29,81318.62
935,2025,medium_variant,5yearly,25_29,107651.833
935,2025,momentum,5yearly,25_29,117662.895
935,2025,no_change,5yearly,25_29,117709.155
935,2025,zero_migration,5yearly,25_29,108793.68
935,2025,constant_fertility,5yearly,30_34,69731.775
935,2025,constant_mortality,5yearly,30_34,71038.43
935,2025,high_variant,5yearly,30_34,89167.826
935,2025,instant_replacement,5yearly,30_34,76738.99
935,2025,low_variant,5yearly,30_34,53516.735
935,2025,medium_variant,5yearly,30_34,71242.075
935,2025,momentum,5yearly,30_34,78349.713
935,2025,no_change,5yearly,30_34,69502.876
935,2025,zero_migration,5yearly,30_34,71742.173
935,2025,constant_fertility,5yearly,35_39,32165.589
935,2025,constant_mortality,5yearly,35_39,32779.893
935,2025,high_variant,5yearly,35_39,41386.433
935,2025,instant_replacement,5yearly,35_39,36023.945
935,2025,low_variant,5yearly,35_39,24547.89
935,2025,medium_variant,5yearly,35_39,32870.671
935,2025,momentum,5yearly,35_39,36509.726
935,2025,no_change,5yearly,35_39,32052.251
935,2025,zero_migration,5yearly,35_39,32938.694
935,2025,constant_fertility,5yearly,40_44,10467.971
935,2025,constant_mortality,5yearly,40_44,10103.491
935,2025,high_variant,5yearly,40_44,12798.826
935,2025,instant_replacement,5yearly,40_44,11258.073
935,2025,low_variant,5yearly,40_44,7545.498
935,2025,medium_variant,5yearly,40_44,10135.078
935,2025,momentum,5yearly,40_44,11410.916
935,2025,no_change,5yearly,40_44,10424.411
935,2025,zero_migration,5yearly,40_44,10165.397
935,2025,constant_fertility,5yearly,45_49,2428.987
935,2025,constant_mortality,5yearly,45_49,1544.759
935,2025,high_variant,5yearly,45_49,1919.143
935,2025,instant_replacement,5yearly,45_49,1590.024
935,2025,low_variant,5yearly,45_49,1180.811
935,2025,medium_variant,5yearly,45_49,1552.478
935,2025,momentum,5yearly,45_49,1632.077
935,2025,no_change,5yearly,45_49,2416.251
935,2025,zero_migration,5yearly,45_49,1569.284
935,2030,constant_fertility,5yearly,"Region, subregion, country or area *",ASIA
935,2030,constant_mortality,5yearly,"Region, subregion, country or area *",ASIA
935,2030,high_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2030,instant_replacement,5yearly,"Region, subregion, country or area *",ASIA
935,2030,low_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2030,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2030,momentum,5yearly,"Region, subregion, country or area *",ASIA
935,2030,no_change,5yearly,"Region, subregion, country or area *",ASIA
935,2030,zero_migration,5yearly,"Region, subregion, country or area *",ASIA
935,2030,constant_fertility,5yearly,15_19,28426.245
935,2030,constant_mortality,5yearly,15_19,16979.718
935,2030,high_variant,5yearly,15_19,22124.759
935,2030,instant_replacement,5yearly,15_19,16945.623
935,2030,low_variant,5yearly,15_19,12288.638
935,2030,medium_variant,5yearly,15_19,17100.606
935,2030,momentum,5yearly,15_19,17502.921
935,2030,no_change,5yearly,15_19,28198.45
935,2030,zero_migration,5yearly,15_19,17242.02
935,2030,constant_fertility,5yearly,20_24,130056.033
935,2030,constant_mortality,5yearly,20_24,97362.267
935,2030,high_variant,5yearly,20_24,121728.517
935,2030,instant_replacement,5yearly,20_24,104217.483
935,2030,low_variant,5yearly,20_24,73593.582
935,2030,medium_variant,5yearly,20_24,97855.801
935,2030,momentum,5yearly,20_24,107907.176
935,2030,no_change,5yearly,20_24,129429.635
935,2030,zero_migration,5yearly,20_24,98864.863
935,2030,constant_fertility,5yearly,25_29,120413.95
935,2030,constant_mortality,5yearly,25_29,106352.607
935,2030,high_variant,5yearly,25_29,133778.198
935,2030,instant_replacement,5yearly,25_29,115600.888
935,2030,low_variant,5yearly,25_29,80117.315
935,2030,medium_variant,5yearly,25_29,106893.731
935,2030,momentum,5yearly,25_29,119563.513
935,2030,no_change,5yearly,25_29,119798.133
935,2030,zero_migration,5yearly,25_29,108241.142
935,2030,constant_fertility,5yearly,30_34,69136.377
935,2030,constant_mortality,5yearly,30_34,70224.719
935,2030,high_variant,5yearly,30_34,88601.808
935,2030,instant_replacement,5yearly,30_34,76868.747
935,2030,low_variant,5yearly,30_34,52707.237
935,2030,medium_variant,5yearly,30_34,70561.237
935,2030,momentum,5yearly,30_34,79096.618
935,2030,no_change,5yearly,30_34,68754.761
935,2030,zero_migration,5yearly,30_34,71403.88
935,2030,constant_fertility,5yearly,35_39,31984.429
935,2030,constant_mortality,5yearly,35_39,31463.353
935,2030,high_variant,5yearly,35_39,39890.966
935,2030,instant_replacement,5yearly,35_39,34829.805
935,2030,low_variant,5yearly,35_39,23525.337
935,2030,medium_variant,5yearly,35_39,31610.979
935,2030,momentum,5yearly,35_39,35513.975
935,2030,no_change,5yearly,35_39,31790.463
935,2030,zero_migration,5yearly,35_39,31813.466
935,2030,constant_fertility,5yearly,40_44,11024.903
935,2030,constant_mortality,5yearly,40_44,10425.798
935,2030,high_variant,5yearly,40_44,13271.224
935,2030,instant_replacement,5yearly,40_44,11798.541
935,2030,low_variant,5yearly,40_44,7740.876
935,2030,medium_variant,5yearly,40_44,10476.28
935,2030,momentum,5yearly,40_44,11975.36
935,2030,no_change,5yearly,40_44,10948.776
935,2030,zero_migration,5yearly,40_44,10512.968
935,2030,constant_fertility,5yearly,45_49,2711.758
935,2030,constant_mortality,5yearly,45_49,1514.447
935,2030,high_variant,5yearly,45_49,1898.954
935,2030,instant_replacement,5yearly,45_49,1610.098
935,2030,low_variant,5yearly,45_49,1147.173
935,2030,medium_variant,5yearly,45_49,1526.403
935,2030,momentum,5yearly,45_49,1653.629
935,2030,no_change,5yearly,45_49,2688.803
935,2030,zero_migration,5yearly,45_49,1541.889
935,2035,constant_fertility,5yearly,"Region, subregion, country or area *",ASIA
935,2035,constant_mortality,5yearly,"Region, subregion, country or area *",ASIA
935,2035,high_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2035,instant_replacement,5yearly,"Region, subregion, country or area *",ASIA
935,2035,low_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2035,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2035,momentum,5yearly,"Region, subregion, country or area *",ASIA
935,2035,no_change,5yearly,"Region, subregion, country or area *",ASIA
935,2035,zero_migration,5yearly,"Region, subregion, country or area *",ASIA
935,2035,constant_fertility,5yearly,15_19,29895.062
935,2035,constant_mortality,5yearly,15_19,15282.927
935,2035,high_variant,5yearly,15_19,21794.92
935,2035,instant_replacement,5yearly,15_19,15380.51
935,2035,low_variant,5yearly,15_19,10059.955
935,2035,medium_variant,5yearly,15_19,15495.791
935,2035,momentum,5yearly,15_19,16029.984
935,2035,no_change,5yearly,15_19,29416.298
935,2035,zero_migration,5yearly,15_19,15695.445
935,2035,constant_fertility,5yearly,20_24,132953.977
935,2035,constant_mortality,5yearly,20_24,90017.308
935,2035,high_variant,5yearly,20_24,119953.624
935,2035,instant_replacement,5yearly,20_24,98368.062
935,2035,low_variant,5yearly,20_24,64192.537
935,2035,medium_variant,5yearly,20_24,90973.126
935,2035,momentum,5yearly,20_24,102351.036
935,2035,no_change,5yearly,20_24,131588.983
935,2035,zero_migration,5yearly,20_24,92054.123
935,2035,constant_fertility,5yearly,25_29,123171.2
935,2035,constant_mortality,5yearly,25_29,105906.078
935,2035,high_variant,5yearly,25_29,134105.24
935,2035,instant_replacement,5yearly,25_29,117113.72
935,2035,low_variant,5yearly,25_29,79400.794
935,2035,medium_variant,5yearly,25_29,106680.879
935,2035,momentum,5yearly,25_29,121438.702
935,2035,no_change,5yearly,25_29,122266.611
935,2035,zero_migration,5yearly,25_29,108073.879
935,2035,constant_fertility,5yearly,30_34,70817.393
935,2035,constant_mortality,5yearly,30_34,72804.804
935,2035,high_variant,5yearly,30_34,92370.414
935,2035,instant_replacement,5yearly,30_34,80916.611
935,2035,low_variant,5yearly,30_34,54403.19
935,2035,medium_variant,5yearly,30_34,73297.512
935,2035,momentum,5yearly,30_34,83590.862
935,2035,no_change,5yearly,30_34,70262.023
935,2035,zero_migration,5yearly,30_34,74302.308
935,2035,constant_fertility,5yearly,35_39,32088.132
935,2035,constant_mortality,5yearly,35_39,30795.384
935,2035,high_variant,5yearly,35_39,39215.281
935,2035,instant_replacement,5yearly,35_39,34440.83
935,2035,low_variant,5yearly,35_39,22968.95
935,2035,medium_variant,5yearly,35_39,31008.67
935,2035,momentum,5yearly,35_39,35362.888
935,2035,no_change,5yearly,35_39,31800.395
935,2035,zero_migration,5yearly,35_39,31376.179
935,2035,constant_fertility,5yearly,40_44,11043.415
935,2035,constant_mortality,5yearly,40_44,9482.703
935,2035,high_variant,5yearly,40_44,12110.331
935,2035,instant_replacement,5yearly,40_44,10755.601
935,2035,low_variant,5yearly,40_44,7043.009
935,2035,medium_variant,5yearly,40_44,9551.139
935,2035,momentum,5yearly,40_44,10979.076
935,2035,no_change,5yearly,40_44,10928.381
935,2035,zero_migration,5yearly,40_44,9632.697
935,2035,constant_fertility,5yearly,45_49,2877.618
935,2035,constant_mortality,5yearly,45_49,1422.847
935,2035,high_variant,5yearly,45_49,1797.984
935,2035,instant_replacement,5yearly,45_49,1545.816
935,2035,low_variant,5yearly,45_49,1072.686
935,2035,medium_variant,5yearly,45_49,1438.729
935,2035,momentum,5yearly,45_49,1587.922
935,2035,no_change,5yearly,45_49,2842.174
935,2035,zero_migration,5yearly,45_49,1453.924
935,2040,constant_fertility,5yearly,"Region, subregion, country or area *",ASIA
935,2040,constant_mortality,5yearly,"Region, subregion, country or area *",ASIA
935,2040,high_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2040,instant_replacement,5yearly,"Region, subregion, country or area *",ASIA
935,2040,low_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2040,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2040,momentum,5yearly,"Region, subregion, country or area *",ASIA
935,2040,no_change,5yearly,"Region, subregion, country or area *",ASIA
935,2040,zero_migration,5yearly,"Region, subregion, country or area *",ASIA
935,2040,constant_fertility,5yearly,15_19,31070.679
935,2040,constant_mortality,5yearly,15_19,13789.346
935,2040,high_variant,5yearly,15_19,20904.27
935,2040,instant_replacement,5yearly,15_19,14503.483
935,2040,low_variant,5yearly,15_19,8452.942
935,2040,medium_variant,5yearly,15_19,14065.537
935,2040,momentum,5yearly,15_19,15242.767
935,2040,no_change,5yearly,15_19,30341.768
935,2040,zero_migration,5yearly,15_19,14317.66
935,2040,constant_fertility,5yearly,20_24,136784.961
935,2040,constant_mortality,5yearly,20_24,82367.896
935,2040,high_variant,5yearly,20_24,120767.729
935,2040,instant_replacement,5yearly,20_24,92687.185
935,2040,low_variant,5yearly,20_24,53184.906
935,2040,medium_variant,5yearly,20_24,83928.776
935,2040,momentum,5yearly,20_24,97166.45
935,2040,no_change,5yearly,20_24,134261.517
935,2040,zero_migration,5yearly,20_24,85227.506
935,2040,constant_fertility,5yearly,25_29,126552.145
935,2040,constant_mortality,5yearly,25_29,103367.534
935,2040,high_variant,5yearly,25_29,139684.833
935,2040,instant_replacement,5yearly,25_29,118089.363
935,2040,low_variant,5yearly,25_29,73027.773
935,2040,medium_variant,5yearly,25_29,104668.348
935,2040,momentum,5yearly,25_29,122729.518
935,2040,no_change,5yearly,25_29,124920.652
935,2040,zero_migration,5yearly,25_29,106152.42
935,2040,constant_fertility,5yearly,30_34,73023.757
935,2040,constant_mortality,5yearly,30_34,76414.327
935,2040,high_variant,5yearly,30_34,97457.138
935,2040,instant_replacement,5yearly,30_34,86048.809
935,2040,low_variant,5yearly,30_34,56907.189
935,2040,medium_variant,5yearly,30_34,77094.996
935,2040,momentum,5yearly,30_34,88988.644
935,2040,no_change,5yearly,30_34,72269.455
935,2040,zero_migration,5yearly,30_34,78160.306
935,2040,constant_fertility,5yearly,35_39,33096.056
935,2040,constant_mortality,5yearly,35_39,31770.378
935,2040,high_variant,5yearly,35_39,40640.961
935,2040,instant_replacement,5yearly,35_39,35952.52
935,2040,low_variant,5yearly,35_39,23624.125
935,2040,medium_variant,5yearly,35_39,32058.643
935,2040,momentum,5yearly,35_39,37020.297
935,2040,no_change,5yearly,35_39,32705.342
935,2040,zero_migration,5yearly,35_39,32495.413
935,2040,constant_fertility,5yearly,40_44,11163.95
935,2040,constant_mortality,5yearly,40_44,8911.492
935,2040,high_variant,5yearly,40_44,11423.754
935,2040,instant_replacement,5yearly,40_44,10182.866
935,2040,low_variant,5yearly,40_44,6608.123
935,2040,medium_variant,5yearly,40_44,8998.368
935,2040,momentum,5yearly,40_44,10459.202
935,2040,no_change,5yearly,40_44,11005.674
935,2040,zero_migration,5yearly,40_44,9128.803
935,2040,constant_fertility,5yearly,45_49,2920.461
935,2040,constant_mortality,5yearly,45_49,1279.492
935,2040,high_variant,5yearly,45_49,1627.427
935,2040,instant_replacement,5yearly,45_49,1412.794
935,2040,low_variant,5yearly,45_49,962.005
935,2040,medium_variant,5yearly,45_49,1298.601
935,2040,momentum,5yearly,45_49,1462.363
935,2040,no_change,5yearly,45_49,2871.012
935,2040,zero_migration,5yearly,45_49,1323.057
935,2045,constant_fertility,5yearly,"Region, subregion, country or area *",ASIA
935,2045,constant_mortality,5yearly,"Region, subregion, country or area *",ASIA
935,2045,high_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2045,instant_replacement,5yearly,"Region, subregion, country or area *",ASIA
935,2045,low_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2045,medium_variant,5yearly,"Region, subregion, country or area *",ASIA
935,2045,momentum,5yearly,"Region, subregion, country or area *",ASIA
935,2045,no_change,5yearly,"Region, subregion, country or area *",ASIA
